video_id,frame_id,object_id,position_x,position_y,position_z,object_length,object_width,object_height,heading,type_bus,type_car,type_truck
11,7,1012,0.589002651015561,0.153758803596637,0.0,0.0860946951512574,0.1445296831887036,0.0860946951512574,0,False,True,False
11,7,1013,0.3725998833372915,0.1441883959705283,0.0,0.0438699944727003,0.0663239893060184,0.0438699944727003,0,False,True,False
11,7,1014,0.5458177634580923,0.1229081441431763,0.0,0.0359960191239576,0.0431312760856321,0.0359960191239576,0,False,True,False
11,7,1005,0.448911339482407,0.1891081850539486,0.0,0.1635101708692726,0.2375194904785142,0.1635101708692726,0,False,True,False
11,7,1016,0.0749838220078391,0.1898382215677443,0.0,0.0352703703734518,0.1285011596500943,0.0352703703734518,0,False,True,False
11,8,1012,0.5884489149868714,0.148466737121153,0.0,0.0823808240141618,0.1388804573881091,0.0823808240141618,0,False,True,False
11,8,1013,0.373099115453823,0.1375228394097889,0.0,0.0434590523606949,0.0656586825526244,0.0434590523606949,0,False,True,False
11,8,1014,0.5453210514680522,0.1187138589365701,0.0,0.0345289828243253,0.0417035259165089,0.0345289828243253,0,False,True,False
11,8,1005,0.4476159450515573,0.1837851295991037,0.0,0.1598941298857182,0.2297703518988485,0.1598941298857182,0,False,True,False
11,8,1016,0.0634081212885983,0.1852739306075621,0.0,0.0362630240291934,0.1309284034961693,0.0362630240291934,0,False,True,False
11,9,1012,0.5881516883036152,0.1474707007845133,0.0,0.0837299926589251,0.1404913671775939,0.0837299926589251,0,False,True,False
11,9,1013,0.3732485441304925,0.1378028042233323,0.0,0.0454857520192115,0.0678960732973335,0.0454857520192115,0,False,True,False
11,9,1014,0.5449505434595643,0.1188164018682762,0.0,0.0362297437501716,0.0437973766750481,0.0362297437501716,0,False,True,False
11,9,1005,0.4469690631711738,0.187160534351084,0.0,0.162665267785605,0.2301656822378323,0.162665267785605,0,False,True,False
11,9,1016,0.0513966672272198,0.1882466116277565,0.0,0.0393223136782778,0.1381597805721768,0.0393223136782778,0,False,True,False
11,10,1012,0.5880868074000216,0.1513629431922798,0.0,0.0812814654638064,0.1370516035271144,0.0812814654638064,0,False,True,False
11,10,1013,0.3730192620340156,0.1392615472518095,0.0,0.0454259168508868,0.0672281685351401,0.0454259168508868,0,False,True,False
11,10,1014,0.5447979522712193,0.1209362874564325,0.0,0.0363573874870033,0.0443275148039593,0.0363573874870033,0,False,True,False
11,10,1005,0.4457987856084878,0.1918562292237513,0.0,0.1614914446109382,0.2258314818912291,0.1614914446109382,0,False,True,False
11,10,1016,0.0389606953876444,0.1902031733246865,0.0,0.0365313462788072,0.1329868744265436,0.0365313462788072,0,False,True,False
11,11,1012,0.5881853394044128,0.1487413819382397,0.0,0.0809434626299906,0.1366396747985785,0.0809434626299906,0,False,True,False
11,11,1013,0.3748058340594731,0.1348897071634549,0.0,0.0469308788018212,0.0690091035671671,0.0469308788018212,0,False,True,False
11,11,1014,0.5448220664227453,0.1172958138809878,0.0,0.0377561298807262,0.0460491286350653,0.0377561298807262,0,False,True,False
11,11,1005,0.4452871011022338,0.191103582725014,0.0,0.1599723385414196,0.2215910985290507,0.1599723385414196,0,False,True,False
11,11,1016,0.0277422040682247,0.1851672646786017,0.0,0.0399610870337537,0.1418234240226038,0.0399610870337537,0,False,True,False
11,12,1012,0.5880952078216597,0.1506827816452676,0.0,0.0819872847147283,0.1381592212786158,0.0819872847147283,0,False,True,False
11,12,1013,0.3749337922467203,0.136095085360673,0.0,0.0472045397628613,0.0692552649009155,0.0472045397628613,0,False,True,False
11,12,1014,0.5446319204082533,0.1186292709929055,0.0,0.0368202607010657,0.0452907987332686,0.0368202607010657,0,False,True,False
11,12,1005,0.4447673620740562,0.1923779878762601,0.0,0.1600338377236954,0.2195756210359617,0.1600338377236954,0,False,True,False
11,12,1016,0.0163165126430314,0.1869736694755364,0.0,0.0408058514495918,0.1444056643519851,0.0408058514495918,0,False,True,False
11,13,1012,0.5877869123475392,0.1484699291190272,0.0,0.0835132548417952,0.1400009208497855,0.0835132548417952,0,False,True,False
11,13,1013,0.375385018424302,0.1349496901235063,0.0,0.0468932304861777,0.0681858234453839,0.0468932304861777,0,False,True,False
11,13,1014,0.5452805317872094,0.1142144719331617,0.0,0.0421932230813156,0.0516935914195274,0.0421932230813156,0,False,True,False
11,13,1005,0.4436555909773678,0.2006709313531596,0.0,0.158825555593458,0.216110165965132,0.158825555593458,0,False,True,False
11,13,1016,0.010006554459867,0.1842780272708337,0.0,0.0396074147352318,0.1286643651195379,0.0396074147352318,0,False,True,False
11,14,1012,0.5877019692605039,0.1510168774227598,0.0,0.0842262848198385,0.1407334149974099,0.0842262848198385,0,False,True,False
11,14,1013,0.3763599861839007,0.1360402893971672,0.0,0.0466957674973146,0.0677253263856804,0.0466957674973146,0,False,True,False
11,14,1014,0.5453681926577159,0.1144262077921456,0.0,0.0424326330885291,0.0519262575409009,0.0424326330885291,0,False,True,False
11,14,1005,0.4445285430283077,0.2021282113826115,0.0,0.1555256772606114,0.2108685388784078,0.1555256772606114,0,False,True,False
11,14,1016,0.0074214760318474,0.186383415868645,0.0,0.0435179861881295,0.1135628796791401,0.0435179861881295,0,False,True,False
11,14,1018,0.1329591157562999,0.1644416224818794,0.0,0.0355794609648673,0.1432390501506628,0.0355794609648673,0,False,True,False
11,15,1012,0.5877405123715496,0.1545440350736726,0.0,0.0855600613355542,0.1423981613025723,0.0855600613355542,0,False,True,False
11,15,1013,0.3745349945830097,0.1436351163390126,0.0,0.043038126164983,0.0621747527525542,0.043038126164983,0,False,True,False
11,15,1014,0.5446004929484776,0.1185768690278052,0.0,0.0436398058761324,0.0529341406212676,0.0436398058761324,0,False,True,False
11,15,1005,0.4440994791395773,0.2028796608821459,0.0,0.1584083040952215,0.2132200255095597,0.1584083040952215,0,False,True,False
11,15,1016,0.0028760572976823,0.1907067109893305,0.0,0.0423438856778041,0.0870094977428355,0.0423438856778041,0,False,True,False
11,15,1018,0.1229301859086503,0.1684248368290586,0.0,0.0388613818138251,0.1511157076622351,0.0388613818138251,0,False,True,False
11,16,1012,0.5872545726869043,0.1530714600544076,0.0,0.0802264806188135,0.1349646807920405,0.0802264806188135,0,False,True,False
11,16,1013,0.3741566544167004,0.1425623390534824,0.0,0.0404859447674942,0.0582330682354021,0.0404859447674942,0,False,True,False
11,16,1014,0.5442132829252032,0.1208894714876118,0.0,0.0392338436032114,0.0480315536828723,0.0392338436032114,0,False,True,False
11,16,1005,0.4433900882393569,0.1967403849709035,0.0,0.1575887078903936,0.2107995473114,0.1575887078903936,0,False,True,False
11,16,1018,0.109997934453678,0.1690184154337353,0.0,0.0382793929344303,0.1500287296473073,0.0382793929344303,0,False,True,False
11,17,1012,0.5870524190108941,0.1503359178762788,0.0,0.0806447027918548,0.1356371320696329,0.0806447027918548,0,False,True,False
11,17,1013,0.3742079464029381,0.1333526271871503,0.0,0.0482937062277663,0.0677637191823835,0.0482937062277663,0,False,True,False
11,17,1014,0.5439392315228194,0.1185771350276283,0.0,0.0382091576789113,0.0473526073832811,0.0382091576789113,0,False,True,False
11,17,1005,0.4420691960581231,0.1973934145359859,0.0,0.1599491810139336,0.2126637629588318,0.1599491810139336,0,False,True,False
11,17,1018,0.0963896096531295,0.1723303792279675,0.0,0.0399597003554611,0.1545275427181205,0.0399597003554611,0,False,True,False
11,18,1012,0.5867511403595537,0.1499837341108332,0.0,0.082078320144636,0.1376142167660188,0.082078320144636,0,False,True,False
11,18,1013,0.3730809063045662,0.1330447323922081,0.0,0.0495974611584476,0.0685272451017791,0.0495974611584476,0,False,True,False
11,18,1014,0.5433566869893353,0.1169764810936635,0.0,0.0400958028298775,0.0496733509103061,0.0400958028298775,0,False,True,False
11,18,1005,0.4410238871208661,0.1987734216169014,0.0,0.1630812019394636,0.2155003555663709,0.1630812019394636,0,False,True,False
11,18,1018,0.0829330483523235,0.177885519528244,0.0,0.0426616430085483,0.1617440353687144,0.0426616430085483,0,False,True,False
11,19,1012,0.5866185619404055,0.1493434725372473,0.0,0.0816664766917405,0.1369075583725668,0.0816664766917405,0,False,True,False
11,19,1013,0.3719584864380952,0.1355851637002809,0.0,0.0464314666147494,0.0632716898012133,0.0464314666147494,0,False,True,False
11,19,1014,0.5431522602580583,0.1167026342760455,0.0,0.0379270379802864,0.0476100989220717,0.0379270379802864,0,False,True,False
11,19,1005,0.44098564049529,0.1974847854751329,0.0,0.1644338372799584,0.2160756701816282,0.1644338372799584,0,False,True,False
11,19,1018,0.0628845155957549,0.1781693413392187,0.0,0.0441819970885302,0.1628418023368511,0.0441819970885302,0,False,True,False
11,20,1012,0.5860475803402351,0.1479214374843225,0.0,0.081063895639701,0.1359721308709405,0.081063895639701,0,False,True,False
11,20,1013,0.3720387351718622,0.1318611661804634,0.0,0.0482894075250593,0.0642748098654476,0.0482894075250593,0,False,True,False
11,20,1014,0.5424757792449615,0.1130118867340836,0.0,0.0389258623544299,0.0490427564411493,0.0389258623544299,0,False,True,False
11,20,1005,0.4408866637626945,0.1973821095435151,0.0,0.1622764431923664,0.2125283778336157,0.1622764431923664,0,False,True,False
11,20,1018,0.0563099070703047,0.1764307664971094,0.0,0.0459591639882975,0.1689261765696267,0.0459591639882975,0,False,True,False
11,21,1012,0.5855471622818251,0.1478920445038982,0.0,0.0814588909513417,0.1362312100817752,0.0814588909513417,0,False,True,False
11,21,1013,0.3727271991393546,0.1288431321904741,0.0,0.0500080566008798,0.0652641460496626,0.0500080566008798,0,False,True,False
11,21,1014,0.5417709838695196,0.1133760404915569,0.0,0.0409352285342893,0.0511357411967554,0.0409352285342893,0,False,True,False
11,21,1005,0.4406138477164339,0.1993075492611724,0.0,0.1606902912274016,0.2099798755351717,0.1606902912274016,0,False,True,False
11,21,1018,0.0449236482125658,0.1752957452530337,0.0,0.0482683993489268,0.1773719062586465,0.0482683993489268,0,False,True,False
11,22,1012,0.5856028521358617,0.1476244486821172,0.0,0.0816972609498358,0.1364114830256929,0.0816972609498358,0,False,True,False
11,22,1013,0.372767051727891,0.1260978810188111,0.0,0.0516167420880989,0.0660283214712581,0.0516167420880989,0,False,True,False
11,22,1014,0.5414129776649991,0.1133667304977574,0.0,0.0421031583262127,0.0520965714510875,0.0421031583262127,0,False,True,False
11,22,1005,0.4403052063425988,0.2001664626891357,0.0,0.1607855560261017,0.2097027545965631,0.1607855560261017,0,False,True,False
11,22,1018,0.0306329126895289,0.1748815835288653,0.0,0.052676372305372,0.191229342402116,0.052676372305372,0,False,True,False
11,23,1012,0.5855940564002641,0.1479739724493343,0.0,0.082287569898986,0.1371445545086061,0.082287569898986,0,False,True,False
11,23,1013,0.372187175563633,0.1264818517630868,0.0,0.050398475874155,0.0635314185142478,0.050398475874155,0,False,True,False
11,23,1014,0.5413566454257784,0.1137968522112964,0.0,0.0427234888603972,0.0523690737073859,0.0427234888603972,0,False,True,False
11,23,1005,0.4403055028280683,0.2011619670261299,0.0,0.1605609834766188,0.2091584717530771,0.1605609834766188,0,False,True,False
11,23,1018,0.0197065367674055,0.1742719119349065,0.0,0.0503588168749873,0.1853296252531073,0.0503588168749873,0,False,True,False
11,24,1012,0.5854134473350436,0.1487170429544493,0.0,0.0833313919837237,0.1384484662582885,0.0833313919837237,0,False,True,False
11,24,1013,0.3718678607128929,0.1286579963137746,0.0,0.0497456277340095,0.0618867346103701,0.0497456277340095,0,False,True,False
11,24,1014,0.5413699378576647,0.1148778754913348,0.0,0.0434930953127777,0.0527950028166745,0.0434930953127777,0,False,True,False
11,24,1005,0.4401162462699851,0.2025871940769288,0.0,0.1613545794634608,0.2098107162955627,0.1613545794634608,0,False,True,False
11,24,1018,0.0107885225323289,0.1767755022675154,0.0,0.0498421405431729,0.1332324584250033,0.0498421405431729,0,False,True,False
11,25,1012,0.5849294348059506,0.1483688491863464,0.0,0.0827200055245263,0.1372832593117326,0.0827200055245263,0,False,True,False
11,25,1013,0.3718357414536882,0.1289379611273178,0.0,0.0481808306147505,0.0592274561033938,0.0481808306147505,0,False,True,False
11,25,1014,0.5410919827299314,0.1160462797131776,0.0,0.043343958062411,0.05225938000252,0.043343958062411,0,False,True,False
11,25,1005,0.4397258243207902,0.2004758204831038,0.0,0.1626828785999208,0.2106098926690397,0.1626828785999208,0,False,True,False
11,25,1018,0.0062040819866204,0.1774143008420756,0.0,0.0410494214916831,0.1064511192582742,0.0410494214916831,0,False,True,False
11,26,1012,0.5840528261008858,0.1487588049266359,0.0,0.0822404228370384,0.1364335661004883,0.0822404228370384,0,False,True,False
11,26,1013,0.3725195851892797,0.1270074674130266,0.0,0.0484564329254003,0.059277972941161,0.0484564329254003,0,False,True,False
11,26,1014,0.5411484137976419,0.1141056780056186,0.0,0.044865976156344,0.0533144602427435,0.044865976156344,0,False,True,False
11,26,1005,0.4395959142708682,0.1962115773230894,0.0,0.1605646581740941,0.2079283145865348,0.1605646581740941,0,False,True,False
11,26,1018,0.0037977441476848,0.1809055485169046,0.0,0.0442763605463401,0.0923937988127965,0.0442763605463401,0,False,True,False
11,27,1012,0.5834088596609532,0.1498233362176579,0.0,0.0821773983086407,0.1365708275653929,0.0821773983086407,0,False,True,False
11,27,1013,0.3721681510793349,0.1296380726610435,0.0,0.0443336303598236,0.0549202461815404,0.0443336303598236,0,False,True,False
11,27,1014,0.5409469025068159,0.1134978684104195,0.0,0.0452262351767557,0.0532604793932436,0.0452262351767557,0,False,True,False
11,27,1005,0.4396458720724928,0.1948032412610412,0.0,0.1591812385755041,0.2068245938482326,0.1591812385755041,0,False,True,False
11,28,1012,0.582870343219702,0.1498273262150009,0.0,0.082226486720198,0.1369735189293086,0.082226486720198,0,False,True,False
11,28,1013,0.371190094929428,0.1297874315615708,0.0,0.0424695880650263,0.0532106120576763,0.0424695880650263,0,False,True,False
11,28,1014,0.5406067348447151,0.1140769500247516,0.0,0.043770846974781,0.0513165914759619,0.043770846974781,0,False,True,False
11,28,1005,0.4396023381227092,0.194485238472831,0.0,0.1595218760980758,0.2074473942909911,0.1595218760980758,0,False,True,False
11,29,1012,0.5828548271467939,0.1507178936218829,0.0,0.0826933813013088,0.1378470272212145,0.0826933813013088,0,False,True,False
11,29,1013,0.3704750213910406,0.1310150207439961,0.0,0.040542590575746,0.0513304475228924,0.040542590575746,0,False,True,False
11,29,1014,0.5405129960220822,0.1138066942047419,0.0,0.0440852069437083,0.0514720390024627,0.0440852069437083,0,False,True,False
11,29,1005,0.4391298885269299,0.1943828285410365,0.0,0.1584144054797088,0.2063794683405926,0.1584144054797088,0,False,True,False
11,30,1012,0.5827688463606151,0.1521995126351247,0.0,0.0830256294202103,0.1384855600505918,0.0830256294202103,0,False,True,False
11,30,1013,0.3705412364792473,0.1336327250006053,0.0,0.0406340420091415,0.052001527629174,0.0406340420091415,0,False,True,False
11,30,1014,0.5403762668063599,0.1135828553538182,0.0,0.0455518272398529,0.0529993795088983,0.0455518272398529,0,False,True,False
11,30,1005,0.4390487503367542,0.1943737845470596,0.0,0.1612179916516419,0.2096913522246099,0.1612179916516419,0,False,True,False
11,31,1012,0.5820652863412964,0.1504489678009875,0.0,0.0825352999759549,0.137996268393361,0.0825352999759549,0,False,True,False
11,31,1013,0.3710245572089112,0.1302308532662517,0.0,0.0406419460754092,0.052947202832176,0.0406419460754092,0,False,True,False
11,31,1014,0.539723998773279,0.1125987890092063,0.0,0.0447344497202931,0.0519655163405371,0.0447344497202931,0,False,True,False
11,31,1005,0.438948142934076,0.191994150131896,0.0,0.1609708855799047,0.209308001592868,0.1609708855799047,0,False,True,False
11,32,1012,0.5814345629190052,0.1489803827790652,0.0,0.0825735722968301,0.1382993694199642,0.0825735722968301,0,False,True,False
11,32,1013,0.3712273532701055,0.1290667050415743,0.0,0.0401264484201435,0.0533044290421011,0.0401264484201435,0,False,True,False
11,32,1014,0.5391192178295762,0.1117263095902778,0.0,0.0444206444226828,0.0513421385624899,0.0444206444226828,0,False,True,False
11,32,1005,0.4385623659239046,0.1913331405721283,0.0,0.161677190168229,0.2098447790776,0.161677190168229,0,False,True,False
11,33,1012,0.5807060487059967,0.15016487999019,0.0,0.0835900074852894,0.140121583925138,0.0835900074852894,0,False,True,False
11,33,1013,0.371794035830967,0.1301719343054916,0.0,0.0396571964859353,0.0529054903575625,0.0396571964859353,0,False,True,False
11,33,1014,0.5384855295525891,0.112601715007258,0.0,0.0446856386443943,0.0515462265870694,0.0446856386443943,0,False,True,False
11,33,1005,0.4382138472544107,0.1931512493612681,0.0,0.1634705812040194,0.2121931625315748,0.1634705812040194,0,False,True,False
11,34,1012,0.5803865856125219,0.1504671887888522,0.0,0.0836026955916665,0.1405159039273665,0.0836026955916665,0,False,True,False
11,34,1013,0.3721797634268934,0.1309562347831478,0.0,0.0396581671607401,0.0535327651488089,0.0396581671607401,0,False,True,False
11,34,1014,0.5383055628725527,0.1146310276557356,0.0,0.0437271666085648,0.0503436371805657,0.0437271666085648,0,False,True,False
11,34,1005,0.4381797514254087,0.1951656660196663,0.0,0.16416544569643,0.2136925744434163,0.16416544569643,0,False,True,False
11,35,1012,0.5807700401531816,0.1506790576477477,0.0,0.0842377249157523,0.1412968942392474,0.0842377249157523,0,False,True,False
11,35,1013,0.3720795513381746,0.133982780767468,0.0,0.0382499953546277,0.0526715252317892,0.0382499953546277,0,False,True,False
11,35,1014,0.53793129938145,0.1161591966379749,0.0,0.0428989036644083,0.0492827835874546,0.0428989036644083,0,False,True,False
11,35,1005,0.4377448566557765,0.1977091563257018,0.0,0.1651801475370236,0.2154450035455603,0.1651801475370236,0,False,True,False
11,36,1012,0.5807055545635474,0.1517729819191939,0.0,0.0832561646863514,0.1400009208497855,0.0832561646863514,0,False,True,False
11,36,1013,0.3721919440382688,0.1360676873789204,0.0,0.0367261052449997,0.0517702326791114,0.0367261052449997,0,False,True,False
11,36,1014,0.5377262796792339,0.1176573076402331,0.0,0.0411968947280987,0.0475219109567124,0.0411968947280987,0,False,True,False
11,36,1005,0.4370595304928372,0.1992120553247711,0.0,0.1644501307498961,0.2149255461194913,0.1644501307498961,0,False,True,False
11,37,1012,0.5804689097445759,0.150761118593095,0.0,0.0845223406353038,0.1418319397181131,0.0845223406353038,0,False,True,False
11,37,1013,0.3718142462571435,0.1355355547333205,0.0,0.0363385979961389,0.0521700373665832,0.0363385979961389,0,False,True,False
11,37,1014,0.5376741476508324,0.1169832640891463,0.0,0.0416108181984331,0.0482773541820652,0.0416108181984331,0,False,True,False
11,37,1005,0.4355463674845794,0.1998045699301565,0.0,0.1661107473391723,0.2162412932425935,0.1661107473391723,0,False,True,False
11,38,1012,0.5808007758135283,0.1595887217139113,0.0,0.085483863363377,0.1431348411310402,0.085483863363377,0,False,True,False
11,38,1013,0.3714534481477844,0.1435912263682435,0.0,0.0366207176947638,0.0527926934755194,0.0366207176947638,0,False,True,False
11,38,1014,0.5372858999284145,0.1237730425671537,0.0,0.0413951203900226,0.048634291724346,0.0413951203900226,0,False,True,False
11,38,1005,0.4389248688247138,0.2041132350605854,0.0,0.1718700382917343,0.2254237388435367,0.1718700382917343,0,False,True,False
11,39,1012,0.5801976255399082,0.1598555195362239,0.0,0.0830788085327307,0.1398623603804812,0.0830788085327307,0,False,True,False
11,39,1013,0.3714560671027657,0.1457798729106048,0.0,0.0369302242896671,0.0534297829666749,0.0369302242896671,0,False,True,False
11,39,1014,0.5358785822327975,0.1238918114880536,0.0,0.038121588944735,0.0457643580038805,0.038121588944735,0,False,True,False
11,39,1005,0.4387077426324897,0.2026882740096094,0.0,0.1723679944665989,0.2272538195420201,0.1723679944665989,0,False,True,False
11,40,1012,0.5788453058988987,0.157548237072874,0.0,0.0856965104795438,0.1435991630370318,0.0856965104795438,0,False,True,False
11,40,1013,0.3710575165102798,0.1437463042649613,0.0,0.0382261444879953,0.0551638095064894,0.0382261444879953,0,False,True,False
11,40,1014,0.5349009708110951,0.1224942484188307,0.0,0.0373462971113549,0.045556517299924,0.0373462971113549,0,False,True,False
11,40,1005,0.4388525263701357,0.206380085550863,0.0,0.174379648665641,0.2312704854798009,0.174379648665641,0,False,True,False
11,41,1012,0.5779186405637194,0.1473958218343827,0.0,0.0853359741234737,0.1432038326980479,0.0853359741234737,0,False,True,False
11,41,1013,0.3704345017101977,0.1339722737744657,0.0,0.0351843269853974,0.0518711941877347,0.0351843269853974,0,False,True,False
11,41,1014,0.5344258034318446,0.1158594148376297,0.0,0.0409475699710933,0.0498703665775982,0.0409475699710933,0,False,True,False
11,41,1005,0.4359105998839612,0.1999398308400726,0.0,0.1735025746455858,0.2294855812676637,0.1735025746455858,0,False,True,False
11,42,1012,0.5773956401953764,0.1420955093643907,0.0,0.0850697318912988,0.1425687638804032,0.0850697318912988,0,False,True,False
11,42,1013,0.3721490277665468,0.1268188735386304,0.0,0.0362099835845023,0.0538067107433292,0.0362099835845023,0,False,True,False
11,42,1014,0.5342589809409597,0.1127125039334724,0.0,0.0423761952820212,0.0516608276418898,0.0423761952820212,0,False,True,False
11,42,1005,0.4342908503493885,0.1973777205464382,0.0,0.1716469910883732,0.2265015516607554,0.1716469910883732,0,False,True,False
11,43,1012,0.576265388171084,0.1463491125314913,0.0,0.0799594757135777,0.1352410800615381,0.0799594757135777,0,False,True,False
11,43,1013,0.3729797800523162,0.1285799253657698,0.0,0.0357094620547965,0.0538077932469957,0.0357094620547965,0,False,True,False
11,43,1014,0.5339215804765751,0.1158296228574711,0.0,0.0392404303251011,0.0482070636106577,0.0392404303251011,0,False,True,False
11,43,1005,0.4342335298252693,0.197971698150849,0.0,0.1669677838578998,0.220990669828732,0.1669677838578998,0,False,True,False
11,44,1012,0.5769765085698769,0.1413657388504179,0.0,0.083040258876197,0.1395804764257403,0.083040258876197,0,False,True,False
11,44,1013,0.3721860390359996,0.1244468201184176,0.0,0.0365515917818788,0.055370206872224,0.0365515917818788,0,False,True,False
11,44,1014,0.5336177322844983,0.1144121098015351,0.0,0.0401001708664992,0.0493024129872727,0.0401001708664992,0,False,True,False
11,44,1005,0.4346163419807449,0.195630633709998,0.0,0.1659177910547601,0.219569847683074,0.1659177910547601,0,False,True,False
11,45,1012,0.5763472675749336,0.1394871151015813,0.0,0.0852995738182935,0.142190464932438,0.0852995738182935,0,False,True,False
11,45,1013,0.3713643295570525,0.1228788841626631,0.0,0.0372389682115094,0.0566207151076954,0.0372389682115094,0,False,True,False
11,45,1014,0.5333005422462902,0.1129911387479019,0.0,0.0405147876759798,0.0500465981744946,0.0405147876759798,0,False,True,False
11,45,1005,0.4344878649439259,0.194563974420393,0.0,0.170707516545152,0.2248988688991356,0.170707516545152,0,False,True,False
11,46,1012,0.5768466479341999,0.1407870562358206,0.0,0.0855521572692865,0.1420283780501164,0.0855521572692865,0,False,True,False
11,46,1013,0.3701873810713009,0.1234521137808921,0.0,0.0370102356271488,0.0570143134408129,0.0370102356271488,0,False,True,False
11,46,1014,0.5334652399246431,0.1136984322768441,0.0,0.0414712490282851,0.0509824586775875,0.0414712490282851,0,False,True,False
11,46,1005,0.4340820751645577,0.1972588186256267,0.0,0.1683015603736155,0.2219504175793976,0.1683015603736155,0,False,True,False
11,47,1012,0.5761114627981259,0.1417419955998309,0.0,0.0840560700594247,0.1394738137311404,0.0840560700594247,0,False,True,False
11,47,1013,0.3704574299198453,0.124169515303103,0.0,0.0356781231253842,0.055725051574083,0.0356781231253842,0,False,True,False
11,47,1014,0.5328846225467113,0.1129004328083116,0.0,0.0404177201954994,0.050101733694572,0.0404177201954994,0,False,True,False
11,47,1005,0.4342232516623238,0.2017226946526853,0.0,0.1663309518520336,0.2197559661467906,0.1663309518520336,0,False,True,False
11,48,1012,0.5757724316636587,0.1409838961047251,0.0,0.0824763661485204,0.1367539871857545,0.0824763661485204,0,False,True,False
11,48,1013,0.3708322863818872,0.1241421173213499,0.0,0.0352169832591876,0.0551578196528684,0.0352169832591876,0,False,True,False
11,48,1014,0.5326404173482654,0.1123689651622692,0.0,0.039399066321772,0.0493569711720613,0.039399066321772,0,False,True,False
11,48,1005,0.4330785706785117,0.1995684950873821,0.0,0.1623188062142046,0.2148828954750336,0.1623188062142046,0,False,True,False
11,49,1012,0.5757766812887226,0.1397664149155677,0.0,0.0823543384587736,0.1363183877103791,0.0823543384587736,0,False,True,False
11,49,1013,0.3702821081788325,0.1231952909519362,0.0,0.0350642406452602,0.054698910265209,0.0350642406452602,0,False,True,False
