video_id,frame_id,object_id,position_x,position_y,position_z,object_length,object_width,object_height,heading,type_bicycle,type_bus,type_car,type_motorcycle,type_person,type_truck
8,19,697,0.6914662835087415,0.1961249235024111,0.0,0.0526206573055184,0.1375971500477184,0.0526206573055184,0,False,False,True,False,False,False
8,19,677,0.9120124045600596,0.4238193763231928,0.0,0.2689273091439453,0.2817518812506495,0.2689273091439453,0,False,False,True,False,False,False
8,19,695,0.9681694023281314,0.2342091817314437,0.0,0.0934073574948427,0.2059700997995374,0.0934073574948427,0,False,False,True,False,False,False
8,20,696,0.3525593115891056,0.0564076192208282,0.0,0.1159790820036113,0.3480260234862012,0.1159790820036113,0,False,True,False,False,False,False
8,20,697,0.6910902078820909,0.1970137153012772,0.0,0.0541349761697457,0.1398950646445366,0.0541349761697457,0,False,False,True,False,False,False
8,20,677,0.9116998171103532,0.4110181265098094,0.0,0.2563967495698877,0.2773598782665535,0.2563967495698877,0,False,False,True,False,False,False
8,20,695,0.9686281831109046,0.235803850513651,0.0,0.0966561306736657,0.2031607119458726,0.0966561306736657,0,False,False,True,False,False,False
8,21,696,0.3522669249229722,0.0570676803979948,0.0,0.1167001439559603,0.349496584404885,0.1167001439559603,0,False,True,False,False,False,False
8,21,697,0.6913169420016115,0.1974962620050913,0.0,0.0546587841343094,0.1401986954118519,0.0546587841343094,0,False,False,True,False,False,False
8,21,677,0.913268394837416,0.4023450027759501,0.0,0.2484565861725743,0.276359623734809,0.2484565861725743,0,False,False,True,False,False,False
8,21,695,0.9696721963346622,0.2368734666730076,0.0,0.0964799828625735,0.196767597456289,0.0964799828625735,0,False,False,True,False,False,False
8,22,696,0.3522929957394343,0.0580332964193814,0.0,0.1184193110865026,0.3524524660712197,0.1184193110865026,0,False,True,False,False,False,False
8,22,697,0.6914210285065809,0.1973563757223611,0.0,0.0553350694314311,0.1406726164507832,0.0553350694314311,0,False,False,True,False,False,False
8,22,677,0.9188790968878976,0.3900794320651761,0.0,0.2327027978111119,0.2700412120530571,0.2327027978111119,0,False,False,True,False,False,False
8,22,695,0.9705606372901228,0.2377113907326993,0.0,0.0970575425388087,0.1913271445805572,0.0970575425388087,0,False,False,True,False,False,False
8,23,696,0.3521249291553233,0.0579669244720337,0.0,0.1178295216630247,0.3509409390966281,0.1178295216630247,0,False,True,False,False,False,False
8,23,697,0.6917757227843847,0.1958444541186057,0.0,0.0534087856137143,0.137450555828049,0.0534087856137143,0,False,False,True,False,False,False
8,23,677,0.9252276522344762,0.381053892453405,0.0,0.2206502832764518,0.2672752000232944,0.2206502832764518,0,False,False,True,False,False,False
8,23,695,0.9684814650821608,0.2459645072091956,0.0,0.1068435101268224,0.2040591537798466,0.1068435101268224,0,False,False,True,False,False,False
8,24,696,0.3524310890829838,0.0586752403195818,0.0,0.1188567218044163,0.3529479746151023,0.1188567218044163,0,False,True,False,False,False,False
8,24,697,0.6924205737716937,0.1971840873865951,0.0,0.0523790211704815,0.1358107087077468,0.0523790211704815,0,False,False,True,False,False,False
8,24,677,0.933197648397598,0.3725366818242077,0.0,0.2174422430461065,0.2727379432529759,0.2174422430461065,0,False,False,True,False,False,False
8,24,695,0.966331721305612,0.2667978078791688,0.0,0.1284827657218332,0.2172233147061614,0.1284827657218332,0,False,False,True,False,False,False
8,25,696,0.3523875393417742,0.0595568897304132,0.0,0.1185538876196691,0.3521051582590029,0.1185538876196691,0,False,True,False,False,False,False
8,25,697,0.6914182738542755,0.196379959016629,0.0,0.0519475280722012,0.1352697157929668,0.0519475280722012,0,False,False,True,False,False,False
8,25,677,0.9404574689615964,0.3673988659629847,0.0,0.2085077222963678,0.2717427090712202,0.2085077222963678,0,False,False,True,False,False,False
8,26,696,0.3527726331753771,0.0619994122337261,0.0,0.1214959801609829,0.3575762352696655,0.1214959801609829,0,False,True,False,False,False,False
8,26,697,0.6914156503758894,0.1934233587793972,0.0,0.0474236064893405,0.1289221860812804,0.0474236064893405,0,False,False,True,False,False,False
8,26,677,0.9462413205855624,0.3518272406150329,0.0,0.2099998500869693,0.27818622787469,0.2099998500869693,0,False,False,True,False,False,False
8,27,696,0.3528232991017092,0.061329072985973,0.0,0.1208623017252228,0.3559734383322799,0.1208623017252228,0,False,True,False,False,False,False
8,27,697,0.6857142415602075,0.1946079499656556,0.0,0.0473088046684495,0.121776019093395,0.0473088046684495,0,False,False,False,False,True,False
8,27,677,0.9505783238795812,0.3420341555964008,0.0,0.2033467689599546,0.2738946318903675,0.2033467689599546,0,False,False,True,False,False,False
8,28,696,0.3527504975764943,0.0624725518898845,0.0,0.1216942204187071,0.3569721867590277,0.1216942204187071,0,False,True,False,False,False,False
8,28,677,0.9547709046884442,0.3342700313934086,0.0,0.1937769917425535,0.2648401294647855,0.1937769917425535,0,False,False,True,False,False,False
8,29,696,0.3528231023408302,0.0612761147917637,0.0,0.1211426982688595,0.355497107525354,0.1211426982688595,0,False,True,False,False,False,False
8,29,677,0.9598859004978678,0.3283211189787709,0.0,0.1889175411264702,0.2566949128291529,0.1889175411264702,0,False,False,True,False,False,False
8,30,696,0.3531913075323226,0.0601892523783718,0.0,0.1194299418929202,0.3521217254139654,0.1194299418929202,0,False,True,False,False,False,False
8,30,677,0.9634611112555164,0.3167734453677868,0.0,0.1817002149673959,0.234801768970522,0.1817002149673959,0,False,False,True,False,False,False
8,31,696,0.3532062613591235,0.0595872013284144,0.0,0.1190184700744002,0.3514260053125342,0.1190184700744002,0,False,True,False,False,False,False
8,31,677,0.9694535949981384,0.3324990675699524,0.0,0.1544271882272508,0.1981060227632709,0.1544271882272508,0,False,False,True,False,False,False
8,31,695,0.9533081843142612,0.2366590208273777,0.0,0.0930028881928891,0.2278869397101149,0.0930028881928891,0,False,False,True,False,False,False
8,32,696,0.3531386412037211,0.0599032084478075,0.0,0.1193549360640649,0.3520346725451617,0.1193549360640649,0,False,True,False,False,False,False
8,32,677,0.9757707341910434,0.3550014223804465,0.0,0.1204034396361374,0.1594226195885019,0.1204034396361374,0,False,False,True,False,False,False
8,32,695,0.9511940542568044,0.2333127249307842,0.0,0.09038434150504,0.2352003847596231,0.09038434150504,0,False,False,True,False,False,False
8,32,697,0.6936551171132435,0.201387818256536,0.0,0.0577672111008232,0.1336095864587103,0.0577672111008232,0,False,False,True,False,False,False
8,33,696,0.3531459213562426,0.0586797696388234,0.0,0.1189336508596526,0.3511832211870818,0.1189336508596526,0,False,True,False,False,False,False
8,33,677,0.978471736363476,0.3334326299474757,0.0,0.1342181226706769,0.1428827753297993,0.1342181226706769,0,False,False,True,False,False,False
8,33,695,0.9489457988668568,0.2282250799903908,0.0,0.0904435177013756,0.2441384150654678,0.0904435177013756,0,False,False,True,False,False,False
8,33,697,0.6919520861188918,0.1999699671293366,0.0,0.0567688100416482,0.1331505256557455,0.0567688100416482,0,False,False,True,False,False,False
8,34,696,0.3531684176834036,0.0585607879064389,0.0,0.1192266223450106,0.3518036360386828,0.1192266223450106,0,False,True,False,False,False,False
8,34,677,0.9825641658849488,0.3179451454146653,0.0,0.1326918699401886,0.11782259388431,0.1326918699401886,0,False,False,True,False,False,False
8,34,695,0.9497006391855038,0.2274444692395638,0.0,0.0887281970235951,0.2484990910656345,0.0887281970235951,0,False,False,True,False,False,False
8,34,697,0.6918767267022504,0.1983282631088516,0.0,0.054902590063212,0.131025712726537,0.054902590063212,0,False,False,True,False,False,False
8,35,696,0.3533540615727016,0.0589778336858364,0.0,0.1194249612297287,0.3522871961495923,0.1194249612297287,0,False,True,False,False,False,False
8,35,695,0.9501230847926292,0.226505506519868,0.0,0.0878657039620041,0.2537586105277742,0.0878657039620041,0,False,False,True,False,False,False
8,35,697,0.6916627820398622,0.1978944936891775,0.0,0.0540193853329035,0.1305425542436265,0.0540193853329035,0,False,False,True,False,False,False
8,36,696,0.353587649529506,0.0615159945069809,0.0,0.1214079555689337,0.3561413188359013,0.1214079555689337,0,False,True,False,False,False,False
8,36,695,0.9505226405508358,0.2298690486704968,0.0,0.0863799869260056,0.2569298652086231,0.0863799869260056,0,False,False,True,False,False,False
8,36,697,0.691575092274806,0.196012735748889,0.0,0.0519384543887631,0.1286285960139425,0.0519384543887631,0,False,False,True,False,False,False
8,37,696,0.3535923389971213,0.0630899329434286,0.0,0.1234377977302378,0.3597383996027898,0.1234377977302378,0,False,True,False,False,False,False
8,37,695,0.9503191242150324,0.2316027327125029,0.0,0.087493781568035,0.2641758367542834,0.087493781568035,0,False,False,True,False,False,False
8,37,697,0.6915709602963479,0.1950877093960903,0.0,0.0513548784659005,0.128707716729764,0.0513548784659005,0,False,False,True,False,False,False
8,38,696,0.3535900106600536,0.062717309333516,0.0,0.1221091934955103,0.3569881514719917,0.1221091934955103,0,False,True,False,False,False,False
8,38,695,0.9502278271671952,0.2321720333002519,0.0,0.0873470246011228,0.2685734625303668,0.0873470246011228,0,False,False,True,False,False,False
8,38,697,0.691578306035829,0.1947718764812833,0.0,0.0503469105883179,0.1281920263789269,0.0503469105883179,0,False,False,True,False,False,False
8,39,696,0.3537268250578899,0.0620006316658297,0.0,0.1215823280941359,0.3561569823278659,0.1215823280941359,0,False,True,False,False,False,False
8,39,695,0.9506083627071024,0.2325988345364773,0.0,0.0879687691706219,0.2733883797975092,0.0879687691706219,0,False,False,True,False,False,False
8,39,697,0.6916188387768946,0.195889224697263,0.0,0.051268086711275,0.130019032146807,0.051268086711275,0,False,False,True,False,False,False
8,40,696,0.3537289894275584,0.0621288462412834,0.0,0.1208695508092739,0.3548740820917589,0.1208695508092739,0,False,True,False,False,False,False
8,40,695,0.9504941758103465,0.2330054280407019,0.0,0.0881617821976698,0.2772217182348649,0.0881617821976698,0,False,False,True,False,False,False
8,40,697,0.691616477646347,0.1972725833163919,0.0,0.052228812258783,0.1317416146349226,0.052228812258783,0,False,False,True,False,False,False
8,41,696,0.3484430084143192,0.1070994117633736,0.0,0.1760287683105945,0.4603178986019831,0.1760287683105945,0,False,True,False,False,False,False
8,41,695,0.9504306220464426,0.2329808651940457,0.0,0.0886463366186642,0.2811962289139025,0.0886463366186642,0,False,False,True,False,False,False
8,41,697,0.6916373342995168,0.1972353035349421,0.0,0.0526653353337517,0.1326153563469523,0.0526653353337517,0,False,False,True,False,False,False
8,42,696,0.349915927560728,0.1196815122072993,0.0,0.1900417409163552,0.4765027037094864,0.1900417409163552,0,False,True,False,False,False,False
8,42,695,0.9503865476095557,0.23238334346333,0.0,0.0881289394087035,0.2830370908477513,0.0881289394087035,0,False,False,True,False,False,False
8,42,697,0.6917797891758832,0.1965834299733275,0.0,0.0527549872712001,0.1331033343658519,0.0527549872712001,0,False,False,True,False,False,False
8,43,696,0.351275381266937,0.0835138528357981,0.0,0.1482314897844132,0.3940919517263226,0.1482314897844132,0,False,True,False,False,False,False
8,43,695,0.9503045639099892,0.2326179970409609,0.0,0.0885192064235366,0.2863575503302636,0.0885192064235366,0,False,False,True,False,False,False
8,43,697,0.6917014783460574,0.1966994502277463,0.0,0.0527683019153756,0.1334415051410894,0.0527683019153756,0,False,False,True,False,False,False
8,44,696,0.3522158326814024,0.0719205376232259,0.0,0.1347830580916939,0.3666277254852544,0.1347830580916939,0,False,True,False,False,False,False
8,44,695,0.9504583653303758,0.2322420635439102,0.0,0.0884538167265858,0.2883817554456991,0.0884538167265858,0,False,False,True,False,False,False
8,44,697,0.6916779982145017,0.1969313165319979,0.0,0.0525743026183888,0.1334555621210577,0.0525743026183888,0,False,False,True,False,False,False
8,45,696,0.3525332079791636,0.0672535967585403,0.0,0.1289236283845332,0.3547886357349515,0.1289236283845332,0,False,True,False,False,False,False
8,45,695,0.9502700651692118,0.2321873633038387,0.0,0.0882200707510603,0.2901314478237535,0.0882200707510603,0,False,False,True,False,False,False
8,45,697,0.6916133294722837,0.1969684221088614,0.0,0.0528154456184563,0.133859399074147,0.0528154456184563,0,False,False,True,False,False,False
8,46,696,0.3527211146185697,0.0642415994628924,0.0,0.1249711516042863,0.3476282109530982,0.1249711516042863,0,False,True,False,False,False,False
8,46,695,0.9500743536816072,0.2322361405879789,0.0,0.0890087908212196,0.2936960971297153,0.0890087908212196,0,False,False,True,False,False,False
8,46,697,0.6916206752117648,0.197072770656004,0.0,0.0538880141770386,0.1353406031348069,0.0538880141770386,0,False,False,True,False,False,False
8,47,696,0.3529198103128386,0.064213726729098,0.0,0.1239809858991014,0.3462951072171045,0.1239809858991014,0,False,True,False,False,False,False
8,47,695,0.9502422562983188,0.231821185263616,0.0,0.088617143028472,0.2945537737217812,0.088617143028472,0,False,False,True,False,False,False
8,47,697,0.6916840322147897,0.1975720410000947,0.0,0.0540089308715509,0.1354516532765565,0.0540089308715509,0,False,False,True,False,False,False
8,48,696,0.3530641344175552,0.0625309104262665,0.0,0.1221476087096315,0.3438559199716049,0.1221476087096315,0,False,True,False,False,False,False
8,48,695,0.9500863560952236,0.2322521674099105,0.0,0.0885578682051426,0.296134782340216,0.0885578682051426,0,False,False,True,False,False,False
8,48,697,0.6916083448633501,0.1974800609785734,0.0,0.0537313945107371,0.1351279411092865,0.0537313945107371,0,False,False,True,False,False,False
8,49,696,0.3531625804439945,0.0612343056910722,0.0,0.1204665609122287,0.3416460623135881,0.1204665609122287,0,False,True,False,False,False,False
8,49,695,0.9501745049689972,0.2324646970050923,0.0,0.0884071661584746,0.2972709879496539,0.0884071661584746,0,False,False,True,False,False,False
8,49,697,0.6915638113177457,0.1973413941279467,0.0,0.0536215240395407,0.1350341609714979,0.0536215240395407,0,False,False,True,False,False,False
8,50,696,0.3527158676617974,0.0617630166102332,0.0,0.1213460178167691,0.3436800069080016,0.1213460178167691,0,False,True,False,False,False,False
8,50,695,0.9502370093415466,0.2331794584223301,0.0,0.08894596542611,0.2995658903364788,0.08894596542611,0,False,False,True,False,False,False
8,50,697,0.6913867921136421,0.1962061028395869,0.0,0.0523024866232208,0.1335083762029386,0.0523024866232208,0,False,False,True,False,False,False
8,50,701,0.0376081447493377,0.2313628529972857,0.0,0.1517492680890783,0.2661137169516635,0.1517492680890783,0,False,False,True,False,False,False
8,51,696,0.3527650578815372,0.0602460430734776,0.0,0.1201731949188951,0.3421316305644931,0.1201731949188951,0,False,True,False,False,False,False
8,51,695,0.9503158448670496,0.2329111833595598,0.0,0.088347102319194,0.2994737167106868,0.088347102319194,0,False,False,True,False,False,False
8,51,697,0.6913427176767551,0.1955942963328019,0.0,0.0518979186942732,0.1332192040435907,0.0518979186942732,0,False,False,True,False,False,False
8,51,701,0.0570147973158192,0.2353272267657682,0.0,0.1593799399795566,0.281121024071072,0.1593799399795566,0,False,False,True,False,False,False
8,52,696,0.3529050204534369,0.0588367279710027,0.0,0.1181750613361275,0.3392757542699331,0.1181750613361275,0,False,True,False,False,False,False
8,52,695,0.9503049574317473,0.23199173155352,0.0,0.0884262011682959,0.3006990837359236,0.0884262011682959,0,False,False,True,False,False,False
8,52,697,0.6915159984241586,0.1955209562020055,0.0,0.0513605988315462,0.1327087348567417,0.0513605988315462,0,False,False,True,False,False,False
8,52,701,0.0781538351402821,0.2441754261087729,0.0,0.1670148528307722,0.3011621608188793,0.1670148528307722,0,False,False,True,False,False,False
8,53,696,0.353205408728648,0.0593429664985418,0.0,0.1186416656442335,0.3412220435535442,0.1186416656442335,0,False,True,False,False,False,False
8,53,695,0.9503338156939946,0.2320013128057616,0.0,0.0886446599597681,0.3020477505568822,0.0886446599597681,0,False,False,True,False,False,False
8,53,697,0.6916166088202664,0.1963005217253153,0.0,0.0523917440526936,0.1343431599990561,0.0523917440526936,0,False,False,True,False,False,False
8,53,701,0.1145913264451421,0.2509105238209965,0.0,0.170368565131097,0.3191209065948823,0.170368565131097,0,False,False,True,False,False,False
8,54,696,0.3523390049916309,0.0360631366197725,0.0,0.0987003230625812,0.3074022550408078,0.0987003230625812,0,False,True,False,False,False,False
8,54,695,0.9504240633504772,0.2322748140061183,0.0,0.0886046174002476,0.3027204774553653,0.0886046174002476,0,False,False,True,False,False,False
8,54,697,0.6915360680338124,0.1964599189217015,0.0,0.0524387891287804,0.1346546225123538,0.0524387891287804,0,False,False,True,False,False,False
8,55,696,0.3523141475339224,0.0063750168325182,0.0,0.0644516556118956,0.2496575870290221,0.0644516556118956,0,False,False,True,False,False,False
8,55,695,0.9503483759990377,0.232669213189308,0.0,0.0883763945363801,0.3030688897445797,0.0883763945363801,0,False,False,True,False,False,False
8,55,697,0.6915916857755983,0.1965517247386365,0.0,0.0523999300931867,0.1346899657762741,0.0523999300931867,0,False,False,True,False,False,False
8,55,702,0.3633546628001624,0.2744121161380166,0.0,0.1823440519835269,0.7574831077773756,0.1823440519835269,0,False,False,True,False,False,False
8,56,695,0.9504465596776382,0.2327327978632762,0.0,0.0888246542236221,0.3045645524132069,0.0888246542236221,0,False,False,True,False,False,False
8,56,697,0.6917115787378441,0.1970966366843154,0.0,0.0533414233768857,0.1359816014213614,0.0533414233768857,0,False,False,True,False,False,False
