video_id,frame_id,object_id,position_x,position_y,position_z,object_length,object_width,object_height,heading,type_bus,type_car,type_person,type_truck
12,4,1078,0.3359888394994716,0.5615531466855499,0.0,0.035978401293529,0.1470027384068907,0.035978401293529,0,False,True,False,False
12,5,1076,0.0378336771407276,0.6329902712687463,0.0,0.1135030063504572,0.1584502153029271,0.1135030063504572,0,False,True,False,False
12,5,1078,0.3349235437229032,0.5631189375133572,0.0,0.0372545026218604,0.1503922610230593,0.0372545026218604,0,False,True,False,False
12,5,1082,0.3207179925964627,0.5626359284739877,0.0,0.0354935845759334,0.0963976240122605,0.0354935845759334,0,False,True,False,False
12,6,1076,0.0379447873133247,0.6328699134808962,0.0,0.1115577650157318,0.156081495356294,0.1115577650157318,0,False,True,False,False
12,6,1078,0.336333380691693,0.5652725792700235,0.0,0.0353978161252828,0.1466094285789342,0.0353978161252828,0,False,True,False,False
12,6,1082,0.3194349171255285,0.5643302295108179,0.0,0.0338218851975255,0.0932077739017281,0.0338218851975255,0,False,True,False,False
12,6,1077,0.1111006142930098,0.5515521420968765,0.0,0.0915654371130538,0.0320123448651813,0.0915654371130538,0,False,False,True,False
12,7,1076,0.0379951278154481,0.6352743517641752,0.0,0.1146506345677727,0.1599915653198598,0.1146506345677727,0,False,True,False,False
12,7,1078,0.3357359223224273,0.5649511284265809,0.0,0.0382536543364343,0.1538869390366634,0.0382536543364343,0,False,True,False,False
12,7,1082,0.3198693860406599,0.5641223866011364,0.0,0.0368304041641042,0.0986673132496114,0.0368304041641042,0,False,True,False,False
12,8,1076,0.0382055498421049,0.6358579949917835,0.0,0.1123589185564561,0.1573412375822347,0.1123589185564561,0,False,True,False,False
12,8,1078,0.3365040519265233,0.5653846093158155,0.0,0.0364341865399478,0.1505773570266191,0.0364341865399478,0,False,True,False,False
12,8,1082,0.3217689183542529,0.5650404544177094,0.0,0.0354349020594996,0.0965710076685379,0.0354349020594996,0,False,True,False,False
12,9,1076,0.0370443226796379,0.6313461996655929,0.0,0.1128544450545773,0.1565874278423989,0.1128544450545773,0,False,True,False,False
12,9,1082,0.3252135790613208,0.5617098835571275,0.0,0.0369633470595545,0.1003164526634775,0.0369633470595545,0,False,True,False,False
12,10,1076,0.0373347491194414,0.6346600273816159,0.0,0.1162609961122611,0.1578133755990519,0.1162609961122611,0,False,True,False,False
12,10,1078,0.3355176337403812,0.5654870843733515,0.0,0.0396160977383421,0.158682250200454,0.0396160977383421,0,False,True,False,False
12,11,1076,0.0365084124578327,0.6356640900924941,0.0,0.1153295992488638,0.1543252442249769,0.1153295992488638,0,False,True,False,False
12,11,1078,0.3353013807090558,0.565800119814293,0.0,0.038784983365321,0.1566932992785328,0.038784983365321,0,False,True,False,False
12,12,1076,0.0363444294610847,0.6326825831148104,0.0,0.1116887164230678,0.1536330393860218,0.1116887164230678,0,False,True,False,False
12,12,1082,0.3291446636923908,0.561264656168569,0.0,0.0365388503041754,0.1015761181709862,0.0365388503041754,0,False,True,False,False
12,13,1076,0.0362144965025081,0.638283296460429,0.0,0.1192755337984741,0.1530845665293835,0.1192755337984741,0,False,True,False,False
12,13,1078,0.3355071894265644,0.565790301844709,0.0,0.0406335711435673,0.1613743511242929,0.0406335711435673,0,False,True,False,False
12,14,1076,0.0360660739582186,0.6360246374933882,0.0,0.1163495509504089,0.1524580454546097,0.1163495509504089,0,False,True,False,False
12,14,1078,0.3319945800978205,0.5656405778085487,0.0,0.0384247452930957,0.1536801572896636,0.0384247452930957,0,False,True,False,False
12,15,1076,0.0357902204864467,0.6365410451614328,0.0,0.1146867026302866,0.1512936130940002,0.1146867026302866,0,False,True,False,False
12,15,1078,0.3347535752377266,0.5642270531697402,0.0,0.0380898212475672,0.1536130542344908,0.0380898212475672,0,False,True,False,False
12,16,1076,0.0365821012113772,0.6423764255122044,0.0,0.1239490253391637,0.1546362991074443,0.1239490253391637,0,False,True,False,False
12,16,1078,0.3350325426174463,0.5643093663254513,0.0,0.038719972342213,0.1554119480275841,0.038719972342213,0,False,True,False,False
12,17,1076,0.0361636440836111,0.6396587764670982,0.0,0.1202678701981681,0.1528699083567003,0.1202678701981681,0,False,True,False,False
12,17,1078,0.3339962534386476,0.5642009303578106,0.0,0.0375730964648519,0.1519710752076095,0.0375730964648519,0,False,True,False,False
12,18,1076,0.0363634945745311,0.6470597723247917,0.0,0.1284122157349865,0.15371351702117,0.1284122157349865,0,False,True,False,False
12,18,1078,0.3345309247612791,0.5648621530772235,0.0,0.0388291058908749,0.1549879508268351,0.0388291058908749,0,False,True,False,False
12,19,1076,0.0363358359232952,0.6456477379135097,0.0,0.1276937310786501,0.1535967643541001,0.1276937310786501,0,False,True,False,False
12,19,1078,0.3292368450607416,0.5643801959631665,0.0,0.0389224403004969,0.151654483811634,0.0389224403004969,0,False,True,False,False
12,20,1076,0.0351542441663414,0.6461244354010038,0.0,0.1252311896424207,0.1486090305764955,0.1252311896424207,0,False,True,False,False
12,20,1078,0.3313569680673147,0.5656176107725568,0.0,0.0391950086404031,0.1516486532108035,0.0391950086404031,0,False,True,False,False
12,21,1076,0.0350194373965898,0.6452615060028997,0.0,0.1272491866762541,0.1480399843936808,0.1272491866762541,0,False,True,False,False
12,21,1078,0.326102242347377,0.5629651810968319,0.0,0.0377675099600958,0.1443348805075578,0.0377675099600958,0,False,True,False,False
12,22,1076,0.0354553875383618,0.6459698023800513,0.0,0.1281124746461435,0.1498802166352067,0.1281124746461435,0,False,True,False,False
12,22,1078,0.3229160723490885,0.5628338657536422,0.0,0.0366438681107345,0.1371394587720484,0.0366438681107345,0,False,True,False,False
12,23,1076,0.0343263323761989,0.6468732309026903,0.0,0.1282205460678111,0.1451142502716487,0.1282205460678111,0,False,True,False,False
12,23,1078,0.3225661030216119,0.5636629582208579,0.0,0.0364575533338219,0.1335520026013686,0.0364575533338219,0,False,True,False,False
12,23,1082,0.3352114772188925,0.5639979964329214,0.0,0.0390671551034671,0.1139388843197735,0.0390671551034671,0,False,True,False,False
12,24,1076,0.0350872285054124,0.6479262081406045,0.0,0.1299068054370989,0.1483261441449704,0.1299068054370989,0,False,True,False,False
12,24,1078,0.323341453984217,0.5611687556442368,0.0,0.0364771584279245,0.1305080709484643,0.0364771584279245,0,False,True,False,False
12,24,1082,0.3375249533111835,0.5612233681000494,0.0,0.0390020555697762,0.121096049130535,0.0390020555697762,0,False,True,False,False
12,25,1076,0.0341966023668756,0.6477959447227275,0.0,0.1267264874291959,0.1445666341041675,0.1267264874291959,0,False,True,False,False
12,25,1078,0.3240329596433274,0.5614314739910591,0.0,0.0361922871170014,0.1277060580844071,0.0361922871170014,0,False,True,False,False
12,25,1082,0.3372367047894874,0.5619849620263728,0.0,0.0386167690026025,0.1257398158183522,0.0386167690026025,0,False,True,False,False
12,26,1076,0.0335489549501531,0.6433102722084663,0.0,0.1251921122200897,0.1418327855669255,0.1251921122200897,0,False,True,False,False
12,26,1078,0.3230244654249646,0.5598940851466918,0.0,0.0361405969366133,0.1245876584068597,0.0361405969366133,0,False,True,False,False
12,26,1082,0.3366863306470107,0.5605943167631136,0.0,0.0386044660315855,0.1295554837513653,0.0386044660315855,0,False,True,False,False
12,27,1076,0.0334041703469582,0.6469465150328018,0.0,0.1280331691639042,0.1412216209649532,0.1280331691639042,0,False,True,False,False
12,27,1078,0.3242692531561528,0.5619440245996241,0.0,0.0373024311024772,0.1255682222588212,0.0373024311024772,0,False,True,False,False
12,28,1076,0.0326814741137841,0.6448111066482205,0.0,0.1247655797213049,0.1381709764492506,0.1247655797213049,0,False,True,False,False
12,28,1078,0.3219779500270692,0.5615140501280982,0.0,0.0365653149684495,0.1212033526440659,0.0365653149684495,0,False,True,False,False
12,28,1085,0.8717811447594057,0.4800061432438256,0.0,0.1062760730049449,0.1548131862387821,0.1062760730049449,0,False,True,False,False
12,29,1076,0.0332281588205796,0.6452548438092531,0.0,0.1276226570806165,0.1404786413104321,0.1276226570806165,0,False,True,False,False
12,29,1078,0.3219611567336237,0.5610320930140416,0.0,0.0371253214261816,0.1199364244583296,0.0371253214261816,0,False,True,False,False
12,29,1085,0.8684606768790458,0.4776615770429222,0.0,0.1083296512930865,0.1581055321744413,0.1083296512930865,0,False,True,False,False
12,30,1076,0.0327922813770477,0.6473422142712253,0.0,0.126993258325925,0.1386387159426342,0.126993258325925,0,False,True,False,False
12,30,1085,0.866731815800283,0.4800999399175325,0.0,0.1125313371718602,0.1649062631502185,0.1125313371718602,0,False,True,False,False
12,30,1082,0.335887037730691,0.5633382639410347,0.0,0.0383495112976678,0.1325685234489919,0.0383495112976678,0,False,True,False,False
12,31,1076,0.0330688709184998,0.6472370217399652,0.0,0.1273993006247785,0.1398062553997389,0.1273993006247785,0,False,True,False,False
12,31,1085,0.8618261385634483,0.4755174026140696,0.0,0.1107940514515558,0.1649293809710555,0.1107940514515558,0,False,True,False,False
12,31,1078,0.3242595358247362,0.5608222339141773,0.0,0.0360705408102825,0.1154760148229472,0.0360705408102825,0,False,True,False,False
12,32,1076,0.032368138641093,0.6462154269405436,0.0,0.1240136380646488,0.1368483251090854,0.1240136380646488,0,False,True,False,False
12,32,1085,0.8595972105243055,0.4719426097600787,0.0,0.1178095772699158,0.1776263837551737,0.1178095772699158,0,False,True,False,False
12,32,1082,0.3338693465443119,0.56361527094002,0.0,0.037834291194861,0.1327138793047855,0.037834291194861,0,False,True,False,False
12,33,1076,0.0314859879057057,0.647154094961155,0.0,0.124025232951003,0.1331245914303964,0.124025232951003,0,False,True,False,False
12,33,1085,0.8573607218682002,0.4718551246382474,0.0,0.1228843315379846,0.1888721806799371,0.1228843315379846,0,False,True,False,False
12,33,1082,0.3339100090932321,0.5643950982384285,0.0,0.0382448475334401,0.135416925391587,0.0382448475334401,0,False,True,False,False
12,34,1076,0.032153212352648,0.6473502790319554,0.0,0.1258742632821635,0.1359410785052873,0.1258742632821635,0,False,True,False,False
12,34,1085,0.8535643228431484,0.4703244856479693,0.0,0.1236302544750065,0.1954191270827208,0.1236302544750065,0,False,True,False,False
12,34,1078,0.3237705674623333,0.562166945105453,0.0,0.037050529983668,0.1154001147209072,0.037050529983668,0,False,True,False,False
12,35,1076,0.0318010045251973,0.6465727309050573,0.0,0.1236373795769265,0.1344543392255199,0.1236373795769265,0,False,True,False,False
12,35,1085,0.8523158517344658,0.4707690117529861,0.0,0.1241680447764417,0.2029886790381914,0.1241680447764417,0,False,True,False,False
12,35,1082,0.3341620538913961,0.5646859555873627,0.0,0.0384425359202498,0.1375864715023918,0.0384425359202498,0,False,True,False,False
12,36,1076,0.0321607578241439,0.6492190243497917,0.0,0.1262622936774058,0.1359729294409648,0.1262622936774058,0,False,True,False,False
12,36,1085,0.8516718422588377,0.4696802690544437,0.0,0.1238577266729473,0.2097358094028245,0.1238577266729473,0,False,True,False,False
12,36,1082,0.3341981364511948,0.5643024411504767,0.0,0.0378049941919355,0.1371081065061788,0.0378049941919355,0,False,True,False,False
12,37,1076,0.0321524611375011,0.6500149811696603,0.0,0.1270312293659703,0.1359379074767654,0.1270312293659703,0,False,True,False,False
12,37,1085,0.8531759203794457,0.4694567349255161,0.0,0.1230179382628063,0.2158189673114716,0.1230179382628063,0,False,True,False,False
12,37,1082,0.3350291742656585,0.5645481533714118,0.0,0.0381285446275669,0.1391163904729593,0.0381285446275669,0,False,True,False,False
12,38,1076,0.0316854870217988,0.6530775740568568,0.0,0.1277339591385584,0.1339667168718478,0.1277339591385584,0,False,True,False,False
12,38,1085,0.8557803590610602,0.470474122023687,0.0,0.122275688514973,0.2219429394259327,0.122275688514973,0,False,True,False,False
12,38,1082,0.3346798107568488,0.5659102213303455,0.0,0.0391979294896373,0.1423080306802379,0.0391979294896373,0,False,True,False,False
12,39,1076,0.0316922146380944,0.6525478420015194,0.0,0.1256195740799944,0.1339951154780862,0.1256195740799944,0,False,True,False,False
12,39,1085,0.8562978735990461,0.4708473801887751,0.0,0.1223159165748812,0.228961346166051,0.1223159165748812,0,False,True,False,False
12,39,1082,0.3354097980176787,0.5655715013796878,0.0,0.0390540997924958,0.1424993153039775,0.0390540997924958,0,False,True,False,False
12,40,1076,0.0321468421693659,0.653556112413648,0.0,0.1276908102294159,0.135914188694878,0.1276908102294159,0,False,True,False,False
12,40,1085,0.8580269285397822,0.4715143008369646,0.0,0.1244680513970333,0.2386188669663199,0.1244680513970333,0,False,True,False,False
12,40,1082,0.3349277602208246,0.5655015483463997,0.0,0.0388817696876744,0.1427354034919941,0.0388817696876744,0,False,True,False,False
12,41,1076,0.0324462316963457,0.6561140441321238,0.0,0.1328349567944441,0.137177971424903,0.1328349567944441,0,False,True,False,False
12,41,1085,0.8599334641171642,0.4728139545606835,0.0,0.1271219969686895,0.2485434702011257,0.1271219969686895,0,False,True,False,False
12,41,1082,0.3367236975423831,0.568292832163388,0.0,0.0396675666422731,0.146470670508291,0.0396675666422731,0,False,True,False,False
12,42,1076,0.0336396853827967,0.6470001632237443,0.0,0.1423972418686212,0.1422157767657806,0.1423972418686212,0,False,True,False,False
12,42,1085,0.8554796791403201,0.4737959268399974,0.0,0.1266269130234825,0.2563875718518462,0.1266269130234825,0,False,True,False,False
12,42,1082,0.337885657745437,0.5687584844350997,0.0,0.0401638454803487,0.1490681520326865,0.0401638454803487,0,False,True,False,False
12,43,1076,0.0356478833906659,0.6317819597263381,0.0,0.1650859119121437,0.1506927799075347,0.1650859119121437,0,False,True,False,False
12,43,1085,0.837215457971567,0.4722713364202666,0.0,0.124690035938837,0.2709101664433871,0.124690035938837,0,False,True,False,False
12,43,1082,0.3385973008170341,0.5705048557749035,0.0,0.0402309365021538,0.1509912785399679,0.0402309365021538,0,False,True,False,False
12,43,1078,0.3248731089705408,0.5706555440759336,0.0,0.0382662228391999,0.1164765254672237,0.0382662228391999,0,False,True,False,False
12,44,1076,0.0333442367062449,0.6466884426894435,0.0,0.1462811304996493,0.1409686291490902,0.1462811304996493,0,False,True,False,False
12,44,1085,0.8528829949376414,0.4718421508927253,0.0,0.126527427128352,0.2774281644245032,0.126527427128352,0,False,True,False,False
12,44,1082,0.3384288832276447,0.5700556836664226,0.0,0.0401217586982005,0.1520322965163304,0.0401217586982005,0,False,True,False,False
12,45,1076,0.0324211598908173,0.649304756262769,0.0,0.1273550895886417,0.1319320801236818,0.1273550895886417,0,False,True,False,False
12,45,1085,0.8296445663244574,0.4729135368236099,0.0,0.1253162483125457,0.2941978930343928,0.1253162483125457,0,False,True,False,False
12,45,1082,0.3383972837259808,0.5694282102174557,0.0,0.0400872838261779,0.1527987647974431,0.0400872838261779,0,False,True,False,False
12,46,1076,0.0340144690428683,0.6549230893573736,0.0,0.1190238982114135,0.1227534102030284,0.1190238982114135,0,False,True,False,False
12,46,1085,0.8170219224435578,0.475028783306366,0.0,0.1267152465851732,0.3139438876401791,0.1267152465851732,0,False,True,False,False
12,46,1082,0.3366840043033299,0.5724383821599077,0.0,0.0388000301644066,0.1501273778502392,0.0388000301644066,0,False,True,False,False
12,46,1078,0.3221945907823415,0.5733358497724423,0.0,0.0374299748523732,0.1112675996638121,0.0374299748523732,0,False,True,False,False
12,47,1085,0.8068145079582362,0.4790310084790441,0.0,0.1263168604517367,0.3294859167558854,0.1263168604517367,0,False,True,False,False
12,47,1082,0.3373095484259917,0.5715690535494853,0.0,0.0387963569752181,0.1509903067731628,0.0387963569752181,0,False,True,False,False
12,47,1078,0.323434507731448,0.5709508721074465,0.0,0.0375540666895378,0.109794350041668,0.0375540666895378,0,False,True,False,False
12,48,1085,0.7988595757418253,0.4796857443256956,0.0,0.1300824104334859,0.3519650310738099,0.1300824104334859,0,False,True,False,False
12,48,1082,0.3381243987656765,0.5721556772321461,0.0,0.0388255654675606,0.1523407557585158,0.0388255654675606,0,False,True,False,False
12,48,1078,0.3242041397658378,0.5718134508637798,0.0,0.0371244805756445,0.108417919080684,0.0371244805756445,0,False,True,False,False
12,49,1085,0.7911460986132816,0.480278416578904,0.0,0.132886425698375,0.3703434940567222,0.132886425698375,0,False,True,False,False
12,49,1082,0.3385171146582875,0.5724824753625943,0.0,0.0390194921545989,0.153951945121362,0.0390194921545989,0,False,True,False,False
12,49,1078,0.3240059643635318,0.5717547183671596,0.0,0.03810323060087,0.10896261994775,0.03810323060087,0,False,True,False,False
12,50,1085,0.7824228913962945,0.4797375516473414,0.0,0.1331781123241781,0.3819310460231508,0.1331781123241781,0,False,True,False,False
12,50,1082,0.3391139672088863,0.5693394978494266,0.0,0.0402081892823597,0.1569375707659607,0.0402081892823597,0,False,True,False,False
12,50,1078,0.3252516244736002,0.5692930378147865,0.0,0.0381936884165492,0.1080648097110855,0.0381936884165492,0,False,True,False,False
12,50,1076,0.0537510870450453,0.5880927840202728,0.0,0.3394811899079525,0.2271100025382932,0.3394811899079525,0,False,False,True,False
12,51,1085,0.7769948530721391,0.4834038620035288,0.0,0.1350312583974415,0.39611434056285,0.1350312583974415,0,False,True,False,False
12,51,1078,0.3281411371870965,0.5724733586765518,0.0,0.0398695477923513,0.11312127041734,0.0398695477923513,0,False,True,False,False
12,51,1076,0.0573720833914786,0.5723488808478938,0.0,0.3757201663574107,0.2423949481884307,0.3757201663574107,0,False,False,True,False
12,52,1085,0.7694852218086232,0.4830900376186025,0.0,0.1343938051797101,0.4038013228648731,0.1343938051797101,0,False,True,False,False
12,52,1078,0.3258747453215945,0.5722389546527271,0.0,0.0393490170545731,0.1109933056966689,0.0393490170545731,0,False,True,False,False
12,52,1076,0.0598576180433469,0.567702526742133,0.0,0.3918679928384317,0.2528868842277369,0.3918679928384317,0,False,False,True,False
12,52,1082,0.3393223445975424,0.5716937066990286,0.0,0.0405320495050311,0.1585002740797948,0.0405320495050311,0,False,True,False,False
12,53,1085,0.7623474178100846,0.481366720975233,0.0,0.1342416112324886,0.4120375068486384,0.1342416112324886,0,False,True,False,False
12,53,1078,0.3258898180900262,0.5711279462017345,0.0,0.0386811604516305,0.1092495468833594,0.0386811604516305,0,False,True,False,False
12,53,1076,0.0636576580385866,0.5611451749851459,0.0,0.3995326552714602,0.2689276087241311,0.3995326552714602,0,False,False,True,False
12,53,1082,0.3392822878672891,0.5710695643468853,0.0,0.0406348988023101,0.1591855742598715,0.0406348988023101,0,False,True,False,False
12,54,1085,0.7569126912478469,0.4810847173310131,0.0,0.1353421960750159,0.4221024536683484,0.1353421960750159,0,False,True,False,False
12,54,1076,0.0652570859591729,0.5551907517531651,0.0,0.4073103457187962,0.2756791120393871,0.4073103457187962,0,False,False,True,False
12,54,1082,0.3352716471288859,0.5731077573004932,0.0,0.0405322707814882,0.1572774845652584,0.0405322707814882,0,False,True,False,False
12,55,1085,0.7489010544042171,0.4808873060140151,0.0,0.1365635093525592,0.4315574378081871,0.1365635093525592,0,False,True,False,False
12,55,1076,0.0630443211620622,0.5236148466634771,0.0,0.3630917419272151,0.2663385918000642,0.3630917419272151,0,False,False,True,False
12,55,1078,0.330207511961545,0.56870816734098,0.0,0.0399990387750701,0.1134619514009575,0.0399990387750701,0,False,True,False,False
12,56,1085,0.7415886292331403,0.4813820615527084,0.0,0.1383514673815489,0.442332592725557,0.1383514673815489,0,False,True,False,False
12,56,1076,0.0659754717925323,0.534803036627864,0.0,0.4080292286727555,0.2787115615003049,0.4080292286727555,0,False,False,True,False
12,56,1078,0.3279384787266555,0.57111199200116,0.0,0.0392211635176371,0.1120900212546497,0.0392211635176371,0,False,True,False,False
12,57,1085,0.7358135295111091,0.4843573446389591,0.0,0.1394841815656531,0.4505935311900415,0.1394841815656531,0,False,True,False,False
12,57,1076,0.0677468431671492,0.5426894960173232,0.0,0.4290313738152416,0.2861888723277236,0.4290313738152416,0,False,False,True,False
12,57,1078,0.325487215236772,0.5730273726745219,0.0,0.0414941595406796,0.1148599146685175,0.0414941595406796,0,False,True,False,False
12,58,1085,0.7279465136996341,0.4829232197961124,0.0,0.1401119871298531,0.4564126754014309,0.1401119871298531,0,False,True,False,False
12,58,1076,0.0709107796203636,0.5525269262198873,0.0,0.4309454594248015,0.2995444772775891,0.4309454594248015,0,False,False,True,False
12,58,1078,0.3295215798341698,0.5709787481282307,0.0,0.0411817614384881,0.1157100571861109,0.0411817614384881,0,False,True,False,False
12,59,1085,0.7225033541415536,0.4827248442142442,0.0,0.1416297666046738,0.4645565926843336,0.1416297666046738,0,False,True,False,False
12,59,1076,0.0853537147332299,0.5488164350005709,0.0,0.4177138353724401,0.2793970406900562,0.4177138353724401,0,False,False,True,False
12,59,1082,0.333744693295417,0.5732565170717838,0.0,0.041225574177002,0.1570844609903939,0.041225574177002,0,False,True,False,False
12,60,1085,0.715359152697893,0.483226086625699,0.0,0.1420367825199388,0.4696764739610258,0.1420367825199388,0,False,True,False,False
12,60,1076,0.1012736781632284,0.5517716438454392,0.0,0.4244921970840365,0.2743310924710468,0.4244921970840365,0,False,False,True,False
12,60,1082,0.3379316514986257,0.5724020030761805,0.0,0.04193202139407,0.1597762038948835,0.04193202139407,0,False,True,False,False
12,60,1078,0.3261427594998171,0.5720660882596897,0.0,0.0415803245930903,0.1149563241647071,0.0415803245930903,0,False,True,False,False
12,61,1085,0.7096195781824869,0.4835988188281308,0.0,0.1420915705707268,0.4735241590529856,0.1420915705707268,0,False,True,False,False
12,61,1076,0.1156100134234725,0.546614054037754,0.0,0.4276110887474371,0.2697653228557435,0.4276110887474371,0,False,False,True,False
12,61,1078,0.330385428787631,0.571515931321199,0.0,0.041018238136661,0.1155979459841759,0.041018238136661,0,False,True,False,False
12,62,1085,0.704093978820219,0.4857621032334958,0.0,0.1427486288825609,0.479148438447143,0.1427486288825609,0,False,True,False,False
12,62,1076,0.1247729117124993,0.5599312531744038,0.0,0.4131575318434524,0.2566326105235939,0.4131575318434524,0,False,False,True,False
12,62,1078,0.3312612002524561,0.5739729658701078,0.0,0.0407392970347892,0.1171423391655772,0.0407392970347892,0,False,True,False,False
12,62,1089,0.0319094884738735,0.6619364507373733,0.0,0.1226514601944896,0.1349122715460152,0.1226514601944896,0,False,True,False,False
12,63,1085,0.696024086453583,0.4855843278556659,0.0,0.1435481892327938,0.4840314132058774,0.1435481892327938,0,False,True,False,False
12,63,1076,0.1337549004312258,0.5662752394138182,0.0,0.4109728251268091,0.2542534185109953,0.4109728251268091,0,False,False,True,False
12,63,1078,0.3316419936337031,0.5724651185949363,0.0,0.0406333498671102,0.1181176350185425,0.0406333498671102,0,False,True,False,False
12,63,1089,0.0327610211338372,0.6623842202787706,0.0,0.1266910831960534,0.1385067602396267,0.1266910831960534,0,False,True,False,False
12,64,1085,0.688623696412077,0.4870280953472119,0.0,0.1429294560033365,0.4851181553677007,0.1429294560033365,0,False,True,False,False
12,64,1076,0.1404501538936169,0.5650627201701597,0.0,0.4082456813031306,0.2527305576361701,0.4082456813031306,0,False,False,True,False
12,64,1078,0.3320786677287819,0.5715575700314894,0.0,0.0403480802585641,0.1189378573476633,0.0403480802585641,0,False,True,False,False
12,64,1089,0.0329873004640993,0.6571579046839955,0.0,0.1225708713087989,0.1362787802564629,0.1225708713087989,0,False,True,False,False
12,65,1085,0.6680123398659018,0.4859351449474187,0.0,0.145181475018242,0.4842395758846529,0.145181475018242,0,False,True,False,False
12,65,1076,0.1455384491093925,0.5664717741263892,0.0,0.4121622745945241,0.2568086026065586,0.4121622745945241,0,False,False,True,False
12,65,1078,0.3276191153582291,0.5740711455659506,0.0,0.0415758105533646,0.1197788959446617,0.0415758105533646,0,False,True,False,False
12,65,1089,0.0321549207612886,0.6579107325660474,0.0,0.122637962330604,0.1359482900378936,0.122637962330604,0,False,True,False,False
12,65,1082,0.3387702741627985,0.5742361225191437,0.0,0.0415316437725193,0.1596176013231679,0.0415316437725193,0,False,True,False,False
12,66,1085,0.6581529076228295,0.4856860139692176,0.0,0.1457328074388542,0.4798236629398195,0.1457328074388542,0,False,True,False,False
12,66,1076,0.1511005793372727,0.5727908648000721,0.0,0.403130433443405,0.253775309242889,0.403130433443405,0,False,False,True,False
12,66,1078,0.3290937749243739,0.5720468906227345,0.0,0.0410430653551522,0.1187439131516151,0.0410430653551522,0,False,True,False,False
12,66,1089,0.0328341797960483,0.6590787203048059,0.0,0.1251797649937812,0.1388155775011613,0.1251797649937812,0,False,True,False,False
12,67,1085,0.6545159116054042,0.4847014118766224,0.0,0.1467615659433936,0.4791171373268947,0.1467615659433936,0,False,True,False,False
12,67,1076,0.1587126666537294,0.5781134315609502,0.0,0.398125425514627,0.2530334931512528,0.398125425514627,0,False,False,True,False
12,67,1078,0.3268071729481452,0.5739541188749238,0.0,0.0419103363012701,0.1189575484118718,0.0419103363012701,0,False,True,False,False
12,67,1089,0.0330761619461556,0.6619537198445886,0.0,0.1272783066580139,0.1398370322773687,0.1272783066580139,0,False,True,False,False
12,67,1082,0.3403559924069536,0.5742422587501339,0.0,0.0415742173628732,0.1612993204978154,0.0415742173628732,0,False,True,False,False
12,68,1085,0.6506329047437369,0.4845755314808813,0.0,0.1481716722941695,0.4805200617197228,0.1481716722941695,0,False,True,False,False
12,68,1076,0.1644015826122118,0.568317552408234,0.0,0.414229837554757,0.2626197681010219,0.414229837554757,0,False,False,True,False
12,68,1078,0.3289125382119934,0.5740094326142782,0.0,0.0420644774813145,0.1197829364487461,0.0420644774813145,0,False,True,False,False
12,68,1089,0.0328449633683185,0.6608261435699225,0.0,0.1264145761352101,0.1388610971041368,0.1264145761352101,0,False,True,False,False
