video_id,frame_id,object_id,position_x,position_y,position_z,object_length,object_width,object_height,heading,type_bicycle,type_bus,type_car,type_person,type_truck
1,4,4,0.057608872870947,0.3319829606827099,0.0,0.1650147756408718,0.1233138209469379,0.1650147756408718,0,False,False,True,False,False
1,4,5,0.9118559130733332,0.2575531586348581,0.0,0.2588344534316747,0.143446752907044,0.2588344534316747,0,False,False,True,False,False
1,4,6,0.6249186527219218,0.1288599126255557,0.0,0.0973511594807072,0.0680807719951394,0.0973511594807072,0,False,False,False,False,True
1,4,7,0.261155401299897,0.2147116712910854,0.0,0.0742871323722474,0.0290392112970422,0.0742871323722474,0,False,False,True,False,False
1,4,8,0.2213533797779139,0.2253250982077742,0.0,0.0800115514283215,0.0561697380836388,0.0800115514283215,0,False,False,True,False,False
1,5,2,0.2973215611095886,0.2024810337322946,0.0,0.0818057338327107,0.0619674641112952,0.0818057338327107,0,False,False,True,False,False
1,5,4,0.0490198509134654,0.3407990499700393,0.0,0.1704868027223945,0.1188600153792815,0.1704868027223945,0,False,False,True,False,False
1,5,5,0.9297637376018012,0.2717554380655057,0.0,0.2857714758669069,0.1577302633188263,0.2857714758669069,0,False,False,True,False,False
1,5,6,0.6287213756547045,0.1271195925228091,0.0,0.1032915051366387,0.0714647901319502,0.1032915051366387,0,False,False,True,False,False
1,5,7,0.2546248453437605,0.2167398013491224,0.0,0.073716151947276,0.0287419756429841,0.073716151947276,0,False,False,True,False,False
1,5,8,0.2123917302917324,0.2240050744086283,0.0,0.080619355434025,0.056686204058256,0.080619355434025,0,False,False,True,False,False
1,5,9,0.6918269364472132,0.1690214249783953,0.0,0.1414906686968829,0.0201526099606124,0.1414906686968829,0,False,False,False,True,False
1,6,2,0.2857987451734515,0.2008511189198066,0.0,0.0894550804971355,0.0673136833096526,0.0894550804971355,0,False,False,True,False,False
1,6,4,0.0443981929158531,0.3460379322329303,0.0,0.1793994704425212,0.1085344874353792,0.1793994704425212,0,False,False,True,False,False
1,6,5,0.9362969699554669,0.2827447723095063,0.0,0.3122346633547413,0.1545681934584455,0.3122346633547413,0,False,False,True,False,False
1,6,6,0.6314801089040752,0.1233912209947909,0.0,0.1068353091142589,0.0735342960912859,0.1068353091142589,0,False,False,True,False,False
1,6,7,0.2498749453254563,0.2059671942023005,0.0,0.0607018818067654,0.0244994367851843,0.0607018818067654,0,False,False,True,False,False
1,6,8,0.2029172343772167,0.2254627267202883,0.0,0.0940016464582342,0.0640472847131616,0.0940016464582342,0,False,False,True,False,False
1,6,9,0.7002700460775897,0.1798166425237015,0.0,0.1733789582752293,0.0254927409378187,0.1733789582752293,0,False,False,False,True,False
1,7,2,0.2837573837854056,0.197502511342253,0.0,0.0943023962479493,0.0697749010691242,0.0943023962479493,0,False,False,True,False,False
1,7,4,0.0358160778888128,0.3343362570065767,0.0,0.1562817840695315,0.0893606609481599,0.1562817840695315,0,False,False,True,False,False
1,7,5,0.9449179870288636,0.2757879534821676,0.0,0.3015239446050122,0.1353074535373597,0.3015239446050122,0,False,False,True,False,False
1,7,6,0.6510754264054791,0.1413683026714147,0.0,0.0863090285043887,0.0614544499406344,0.0863090285043887,0,False,False,True,False,False
1,7,7,0.2435602286645922,0.2052503916363001,0.0,0.0629128011160553,0.0253992704354132,0.0629128011160553,0,False,False,True,False,False
1,7,8,0.20051407270502,0.2222522769956814,0.0,0.0948741647262048,0.0642457770304244,0.0948741647262048,0,False,False,True,False,False
1,7,9,0.7086640073169789,0.1839472371605452,0.0,0.1817386991547125,0.0268736799567823,0.1817386991547125,0,False,False,False,True,False
1,8,2,0.281459769499399,0.1966812774708779,0.0,0.0959537260842843,0.0709708016523867,0.0959537260842843,0,False,False,True,False,False
1,8,4,0.0313403535078313,0.334063797923836,0.0,0.1555058381494732,0.0793611721956593,0.1555058381494732,0,False,False,True,False,False
1,8,5,0.951978907651706,0.2740036225034414,0.0,0.2893204380114779,0.1195322202253098,0.2893204380114779,0,False,False,True,False,False
1,8,6,0.6589646677326676,0.1501628402411251,0.0,0.0800407810410427,0.057042500893392,0.0800407810410427,0,False,False,True,False,False
1,8,7,0.2386417642637329,0.2021154863534523,0.0,0.0607416426770112,0.0249149035196332,0.0607416426770112,0,False,False,True,False,False
1,8,8,0.1867898224777148,0.2248875605300784,0.0,0.1004933428482409,0.0679636824562145,0.1004933428482409,0,False,False,True,False,False
1,8,9,0.7143359262840314,0.1882201487537359,0.0,0.198956732077716,0.0295909835184243,0.198956732077716,0,False,False,False,True,False
1,9,2,0.2795079214432556,0.1992193136057731,0.0,0.1014137174429218,0.0739497084666173,0.1014137174429218,0,False,False,True,False,False
1,9,5,0.9580754492521816,0.2816862426841371,0.0,0.2801461366010129,0.1059115648913595,0.2801461366010129,0,False,False,True,False,False
1,9,6,0.6637366845269161,0.1531666959568371,0.0,0.0789867239528867,0.0554975060580518,0.0789867239528867,0,False,False,True,False,False
1,9,7,0.2357018875634206,0.2000583181916763,0.0,0.0634869337541633,0.0258306643912664,0.0634869337541633,0,False,False,True,False,False
1,9,8,0.181011455881667,0.2229217414029819,0.0,0.1048790742981651,0.0709159668926882,0.1048790742981651,0,False,False,True,False,False
1,9,9,0.7190290623438337,0.1948091516003776,0.0,0.1970809503378133,0.0292048163482653,0.1970809503378133,0,False,False,False,True,False
1,9,10,0.1101193787653111,0.2814864544808063,0.0,0.139867995343608,0.0881138122820946,0.139867995343608,0,False,False,True,False,False
1,9,3,0.0172094794204859,0.3355138882293138,0.0,0.164618313197736,0.0477905247492169,0.164618313197736,0,False,False,True,False,False
1,10,2,0.2777586523491726,0.2009969900190592,0.0,0.1045503127962587,0.0757950374257087,0.1045503127962587,0,False,False,True,False,False
1,10,5,0.9672388504502782,0.3121491796281973,0.0,0.2406540641663073,0.0854390515247243,0.2406540641663073,0,False,False,True,False,False
1,10,6,0.6695003309365544,0.1580742111088289,0.0,0.0832912142733357,0.0573053815852401,0.0832912142733357,0,False,False,True,False,False
1,10,7,0.2302677300204917,0.2103712309826887,0.0,0.0795024690067598,0.0309494178627756,0.0795024690067598,0,False,False,True,False,False
1,10,8,0.1786136956663017,0.2254026087711407,0.0,0.1091876481674501,0.0732674879532042,0.1091876481674501,0,False,False,True,False,False
1,10,9,0.7239230742036323,0.2007579550036433,0.0,0.2088668603319552,0.0309481132439575,0.2088668603319552,0,False,False,False,True,False
1,10,10,0.100225783328637,0.2867249586433881,0.0,0.1455540863535893,0.0912142456982097,0.1455540863535893,0,False,False,True,False,False
1,10,11,0.6405721719425801,0.1166456090001182,0.0,0.1179474335504515,0.0791137702624969,0.1179474335504515,0,False,False,True,False,False
1,10,3,0.0135978664780795,0.3380963889605598,0.0,0.1483227324644353,0.0397216000519238,0.1483227324644353,0,False,False,True,False,False
1,11,2,0.2749146636730592,0.2079480617216993,0.0,0.1088191974365056,0.0782711495833536,0.1088191974365056,0,False,False,True,False,False
1,11,6,0.6733759492056731,0.1639942788886028,0.0,0.0879721074987783,0.0593629285387432,0.0879721074987783,0,False,False,True,False,False
1,11,7,0.2274622084761363,0.2174702911463123,0.0,0.0859890072298157,0.0330552357125485,0.0859890072298157,0,False,False,True,False,False
1,11,8,0.1731567157517162,0.228620015541435,0.0,0.1095247200494438,0.0740684831381822,0.1095247200494438,0,False,False,True,False,False
1,11,9,0.7306543113126724,0.2084991051121884,0.0,0.2181663905733925,0.0318011708736456,0.2181663905733925,0,False,False,False,True,False
1,11,10,0.0931552155092468,0.2885871782857899,0.0,0.1383515659012782,0.0876115408320141,0.1383515659012782,0,False,False,True,False,False
1,11,11,0.6416993732582582,0.1233794998852086,0.0,0.1193562578988908,0.0799689478977644,0.1193562578988908,0,False,False,True,False,False
1,12,2,0.2690909686352243,0.2109397426074583,0.0,0.108213256102201,0.0785241369158311,0.108213256102201,0,False,False,True,False,False
1,12,6,0.67616602063702,0.1700643768710293,0.0,0.0883565342190288,0.059026826115729,0.0883565342190288,0,False,False,True,False,False
1,12,7,0.2181943061199746,0.2269693808320081,0.0,0.0801044700746436,0.0307374988435097,0.0801044700746436,0,False,False,True,False,False
1,12,8,0.1659900165992607,0.236477318064937,0.0,0.1079323509270049,0.0743077991526283,0.1079323509270049,0,False,False,True,False,False
1,12,9,0.7349166446938483,0.2138195058017223,0.0,0.223481021921708,0.0325742118824899,0.223481021921708,0,False,False,False,True,False
1,12,10,0.0858158887161693,0.2971263469067311,0.0,0.1413226700649434,0.0894615718547624,0.1413226700649434,0,False,False,True,False,False
1,12,11,0.6436087639172366,0.1296038627937499,0.0,0.1153850424764302,0.0779334163868168,0.1153850424764302,0,False,False,True,False,False
1,13,2,0.2626610938879523,0.2159016285838993,0.0,0.1088050841185985,0.0778919132006659,0.1088050841185985,0,False,False,True,False,False
1,13,6,0.6808547771372293,0.1752184134245573,0.0,0.0927355313954338,0.0611527568389477,0.0927355313954338,0,False,False,True,False,False
1,13,7,0.211185064300329,0.2357162021427095,0.0,0.0849179711754466,0.0327261320259023,0.0849179711754466,0,False,False,True,False,False
1,13,8,0.1619173546447893,0.2453996535391248,0.0,0.1117825643497446,0.0768578261201864,0.1117825643497446,0,False,False,True,False,False
1,13,9,0.7405067632200595,0.2228086137904977,0.0,0.2217346242028213,0.0321328702081486,0.2217346242028213,0,False,False,False,True,False
1,13,10,0.0752125552338498,0.3081561378838059,0.0,0.1490900814395755,0.0938381738859017,0.1490900814395755,0,False,False,True,False,False
1,13,11,0.6470407814613631,0.1340876787393591,0.0,0.1204687742124893,0.0806462081417129,0.1204687742124893,0,False,False,True,False,False
1,13,12,0.7502662711405295,0.1850382077924356,0.0,0.1556330729342597,0.1313784852484032,0.1556330729342597,0,False,False,True,False,False
1,14,2,0.2610349147493177,0.2184080555329535,0.0,0.1089314592088933,0.0788895932622526,0.1089314592088933,0,False,False,True,False,False
1,14,6,0.685317645685989,0.1794005809435629,0.0,0.0938487641211088,0.061387914380911,0.0938487641211088,0,False,False,True,False,False
1,14,7,0.2059387655330509,0.228857311295429,0.0,0.0610866667330541,0.0257543849597454,0.0610866667330541,0,False,False,True,False,False
1,14,8,0.1550618110359695,0.2495638234834168,0.0,0.1155075489415119,0.0800118508311889,0.1155075489415119,0,False,False,True,False,False
1,14,9,0.7457798502935143,0.2259429897329129,0.0,0.2333868517034882,0.0339664032387597,0.2333868517034882,0,False,False,False,True,False
1,14,10,0.0650109855169667,0.3076318639952013,0.0,0.1418808267137454,0.0907084612901658,0.1418808267137454,0,False,False,True,False,False
1,14,11,0.6509745018877483,0.1373731435652923,0.0,0.1231748775490568,0.0819488156724728,0.1231748775490568,0,False,False,True,False,False
1,14,12,0.7565178491505953,0.1785423688619574,0.0,0.1417490068916692,0.1217701850895332,0.1417490068916692,0,False,False,True,False,False
1,15,2,0.2592846967506563,0.2242348081564403,0.0,0.1155437277513751,0.0828986053516116,0.1155437277513751,0,False,False,True,False,False
1,15,6,0.6880034349372505,0.1807992496070024,0.0,0.1012530978553703,0.0644260998126893,0.1012530978553703,0,False,False,True,False,False
1,15,7,0.2061807848623345,0.2246323428214328,0.0,0.0572201191149703,0.0248441007691923,0.0572201191149703,0,False,False,True,False,False
1,15,8,0.1485003670192593,0.2559344355915198,0.0,0.1203181843940088,0.0836530283627392,0.1203181843940088,0,False,False,True,False,False
1,15,9,0.7516247132027152,0.2309169749192453,0.0,0.2414820216031195,0.035156215600871,0.2414820216031195,0,False,False,False,True,False
1,15,10,0.0551249144069822,0.3072029470045532,0.0,0.1343156584683095,0.0881166593408696,0.1343156584683095,0,False,False,True,False,False
1,15,11,0.6506841370867359,0.1392905658528234,0.0,0.1209607343854226,0.0811312001873432,0.1209607343854226,0,False,False,True,False,False
1,15,12,0.7665297656889388,0.1768781981614645,0.0,0.1308019437979024,0.1142613427636979,0.1308019437979024,0,False,False,True,False,False
1,16,2,0.2572157198062881,0.2250354733710001,0.0,0.1160148403328823,0.0833919958808835,0.1160148403328823,0,False,False,True,False,False
1,16,6,0.690331754802181,0.1815656589335574,0.0,0.1059811309954466,0.0665957352663145,0.1059811309954466,0,False,False,True,False,False
1,16,7,0.2038323676850497,0.2223648752677327,0.0,0.0549286750882816,0.0251855032061551,0.0549286750882816,0,False,False,True,False,False
1,16,8,0.142409299868275,0.2605274469063984,0.0,0.1239088417214321,0.0869491206271215,0.1239088417214321,0,False,False,True,False,False
1,16,9,0.7586647092630581,0.2295729795605021,0.0,0.2552905061716392,0.0371089038168689,0.2552905061716392,0,False,False,False,True,False
1,16,10,0.0506053731405454,0.2949743511874315,0.0,0.0984481296522457,0.0708651207332305,0.0984481296522457,0,False,False,True,False,False
1,16,11,0.6516820440708755,0.1379701639533682,0.0,0.125579228119002,0.0840431093893525,0.125579228119002,0,False,False,True,False,False
1,16,12,0.7709866975013614,0.1768713923559006,0.0,0.1381112812908198,0.1197496023358765,0.1381112812908198,0,False,False,True,False,False
1,17,2,0.2552810006943304,0.2245295751574182,0.0,0.1156296972005553,0.0834052595055342,0.1156296972005553,0,False,False,True,False,False
1,17,6,0.6961618245323122,0.1810064485763918,0.0,0.1057067451701467,0.0668083881336655,0.1057067451701467,0,False,False,True,False,False
1,17,7,0.195518649709758,0.2286439114809705,0.0,0.0589706720239006,0.0279303940198882,0.0589706720239006,0,False,False,True,False,False
1,17,8,0.13579288021323,0.2615185234366234,0.0,0.125743859614182,0.0899172303616544,0.125743859614182,0,False,False,True,False,False
1,17,9,0.76450884224566,0.228902078372027,0.0,0.2525576806646183,0.0369153309997326,0.2525576806646183,0,False,False,False,True,False
1,17,10,0.0486672659526248,0.2904098486358594,0.0,0.0830562311122433,0.0637152252495056,0.0830562311122433,0,False,False,True,False,False
1,17,11,0.6546912394671895,0.1374439995632185,0.0,0.1267066458037917,0.0852669505589693,0.1267066458037917,0,False,False,True,False,False
1,17,12,0.7769848449963154,0.1795735240249473,0.0,0.1452595693489397,0.1253026036169034,0.1452595693489397,0,False,False,True,False,False
1,18,2,0.2492829018611497,0.2280682915703896,0.0,0.1237191358035747,0.0879135600884053,0.1237191358035747,0,False,False,True,False,False
1,18,6,0.6993140368802226,0.1793797854265622,0.0,0.1072423028149191,0.06790138690765,0.1072423028149191,0,False,False,True,False,False
1,18,7,0.1883190430331389,0.2313297092166638,0.0,0.0642168860189102,0.0305235549471199,0.0642168860189102,0,False,False,True,False,False
1,18,8,0.128176132650826,0.2601566061232285,0.0,0.1285879439166835,0.0933974369567418,0.1285879439166835,0,False,False,True,False,False
1,18,9,0.7728534604469686,0.2248589761467101,0.0,0.2506348306512894,0.0361525638640808,0.2506348306512894,0,False,False,False,True,False
1,18,10,0.0388433298443652,0.2872760020338771,0.0,0.0770428114245087,0.0622581087223661,0.0770428114245087,0,False,False,True,False,False
1,18,11,0.651185353351262,0.1331312361974481,0.0,0.1236373931856459,0.0833617722115974,0.1236373931856459,0,False,False,True,False,False
1,18,12,0.7845364222788878,0.1803977070787334,0.0,0.1517830027939354,0.1305328748178018,0.1517830027939354,0,False,False,True,False,False
1,19,2,0.2444262622432109,0.227871376929408,0.0,0.1329154310647882,0.0928604843897466,0.1329154310647882,0,False,False,True,False,False
1,19,6,0.7027006043281289,0.1769051945235346,0.0,0.1112649566244726,0.070174793916432,0.1112649566244726,0,False,False,True,False,False
1,19,7,0.1819549103415343,0.2355090031733202,0.0,0.0832970172111553,0.0377017443514625,0.0832970172111553,0,False,False,True,False,False
1,19,8,0.1215176327273588,0.2590306234027153,0.0,0.1324767003091389,0.0972986277366961,0.1324767003091389,0,False,False,True,False,False
1,19,9,0.7789459631202639,0.2241933683625624,0.0,0.2478045731018643,0.0361195678798063,0.2478045731018643,0,False,False,False,True,False
1,19,10,0.0316172207494871,0.2765553458695263,0.0,0.0655733406445573,0.0574144123850073,0.0655733406445573,0,False,False,True,False,False
1,19,11,0.6572944010274641,0.1317830817353049,0.0,0.1371866082236799,0.0909837902199032,0.1371866082236799,0,False,False,True,False,False
1,19,12,0.8126002995180805,0.1781427168352338,0.0,0.15911010730635,0.1407620104567372,0.15911010730635,0,False,False,True,False,False
1,20,2,0.2392288442271674,0.2244302860162473,0.0,0.131513340989868,0.0920534145733967,0.131513340989868,0,False,False,True,False,False
1,20,6,0.7065446897681784,0.1745863053277963,0.0,0.1168137830805962,0.0730019572543818,0.1168137830805962,0,False,False,True,False,False
1,20,7,0.1772983436043332,0.2304801934421677,0.0,0.0778923328648237,0.0359586784820194,0.0778923328648237,0,False,False,True,False,False
1,20,8,0.1140911770292683,0.2566971395350454,0.0,0.1397113876636849,0.1034197293590005,0.1397113876636849,0,False,False,True,False,False
1,20,9,0.7851103878944301,0.2277437302650543,0.0,0.2639762145459304,0.0392847362098801,0.2639762145459304,0,False,False,False,True,False
1,20,10,0.0258411382154214,0.2760857452856184,0.0,0.0630273554070879,0.0567033883342507,0.0630273554070879,0,False,False,True,False,False
1,20,11,0.661014885563446,0.1251421279061924,0.0,0.1374720984361655,0.0925167716902935,0.1374720984361655,0,False,False,True,False,False
1,20,12,0.808673002445765,0.177360200435511,0.0,0.167222972584271,0.146860233685497,0.167222972584271,0,False,False,True,False,False
1,20,13,0.9494570599145408,0.1160342964203577,0.0,0.1886532935934778,0.0231924261659133,0.1886532935934778,0,False,False,False,True,False
1,21,2,0.2357852451810063,0.224861093508441,0.0,0.1399580483416242,0.0967784585472047,0.1399580483416242,0,False,False,True,False,False
1,21,6,0.7118982147528238,0.1734243274578562,0.0,0.1202708295557521,0.0749996004604869,0.1202708295557521,0,False,False,True,False,False
1,21,7,0.1721582004954108,0.2318096697490411,0.0,0.0840915898452027,0.0385704981763059,0.0840915898452027,0,False,False,True,False,False
1,21,8,0.1059768750007755,0.2550604189169936,0.0,0.1415946200891832,0.1067598253289351,0.1415946200891832,0,False,False,True,False,False
1,21,9,0.7931859551514119,0.2302335964205697,0.0,0.274096538103415,0.0411173451354949,0.274096538103415,0,False,False,False,True,False
1,21,10,0.0221790873450362,0.2781188662677355,0.0,0.0694332256303297,0.0588934288415778,0.0694332256303297,0,False,False,True,False,False
1,21,11,0.6645165867668735,0.12062246805128,0.0,0.1350832940082804,0.0927759559621569,0.1350832940082804,0,False,False,True,False,False
1,21,12,0.8113698379195554,0.1750320099721687,0.0,0.1737421075568077,0.1521333398709232,0.1737421075568077,0,False,False,True,False,False
1,21,13,0.9578624080088712,0.1159114894399607,0.0,0.1925424081919715,0.0237134039472764,0.1925424081919715,0,False,False,False,True,False
1,22,2,0.2307632771884336,0.2218519443884015,0.0,0.1415191818975277,0.0979104599879388,0.1415191818975277,0,False,False,True,False,False
1,22,6,0.7165877498414052,0.1724252352010782,0.0,0.1269455692313049,0.0785733862762145,0.1269455692313049,0,False,False,True,False,False
1,22,7,0.1683102707752742,0.2326965418340768,0.0,0.102029760187505,0.0454384057384093,0.102029760187505,0,False,False,True,False,False
1,22,8,0.0985951516377496,0.2572539300502329,0.0,0.1460178198907084,0.1117788298199767,0.1460178198907084,0,False,False,True,False,False
1,22,9,0.8009948072291833,0.2340885559320762,0.0,0.2902231888690769,0.0439394530755247,0.2902231888690769,0,False,False,False,True,False
1,22,10,0.0186519816546088,0.2770036972160625,0.0,0.0664014413637849,0.0510133069488673,0.0664014413637849,0,False,False,True,False,False
1,22,11,0.6686943946479056,0.1191336602741499,0.0,0.1381833523457158,0.0954385198925559,0.1381833523457158,0,False,False,False,False,True
1,22,12,0.8187242863586718,0.169737698203963,0.0,0.1717640938135882,0.1520387006474931,0.1717640938135882,0,False,False,True,False,False
1,22,13,0.9691700415836748,0.1093724714541827,0.0,0.2146629205956794,0.026974733556068,0.2146629205956794,0,False,False,False,True,False
1,23,2,0.2273818678884924,0.2240750985858746,0.0,0.1445928762705478,0.0994438219721509,0.1445928762705478,0,False,False,True,False,False
1,23,6,0.7212079419030981,0.1732052561387609,0.0,0.1238961612276781,0.0776620556726511,0.1238961612276781,0,False,False,True,False,False
1,23,7,0.1626336559471025,0.2334613631393335,0.0,0.1066901640275597,0.0469987842039797,0.1066901640275597,0,False,False,True,False,False
1,23,8,0.0911561351194377,0.2589821509430879,0.0,0.1470388503821377,0.1147850249111527,0.1470388503821377,0,False,False,True,False,False
1,23,9,0.8086711532983814,0.2361537398204053,0.0,0.2994323795476674,0.045569030697572,0.2994323795476674,0,False,False,False,True,False
1,23,10,0.0154849411519794,0.2826503984723538,0.0,0.062158562481915,0.0439376286476462,0.062158562481915,0,False,False,True,False,False
1,23,11,0.6731235892495728,0.1238005523894275,0.0,0.1481540174204193,0.1010522403077422,0.1481540174204193,0,False,False,False,False,True
1,23,12,0.8265546469402218,0.170977413497455,0.0,0.1776957708833941,0.1579204658706824,0.1776957708833941,0,False,False,True,False,False
1,23,13,0.9807307163794045,0.115775827049054,0.0,0.2130825513755218,0.0267471862905436,0.2130825513755218,0,False,False,False,True,False
1,24,2,0.2236890719014926,0.2296458016800358,0.0,0.1524838687283764,0.1036384976270614,0.1524838687283764,0,False,False,True,False,False
1,24,6,0.7276262351483355,0.1756402977494562,0.0,0.1305345788109522,0.0814842626549928,0.1305345788109522,0,False,False,True,False,False
1,24,7,0.1603622703568803,0.2389978103454898,0.0,0.1158287164754073,0.049787325389002,0.1158287164754073,0,False,False,True,False,False
1,24,8,0.0776984236724149,0.2650732713027008,0.0,0.1530005451179489,0.1225149049982012,0.1530005451179489,0,False,False,True,False,False
1,24,9,0.8243866676181665,0.2421302957863593,0.0,0.3088435984318312,0.0455485373103043,0.3088435984318312,0,False,False,False,True,False
1,24,11,0.6759958504159475,0.1233980268003548,0.0,0.1521424983739236,0.1035046518901915,0.1521424983739236,0,False,False,True,False,False
1,24,12,0.8373844219016616,0.1776708476494712,0.0,0.1891613013969247,0.1676731982045401,0.1891613013969247,0,False,False,True,False,False
1,25,2,0.2155153295169689,0.2356566135339947,0.0,0.1590053678607655,0.1088737019178657,0.1590053678607655,0,False,False,True,False,False
1,25,6,0.7336657938123294,0.1769144957911386,0.0,0.1304787703101927,0.0828766714477322,0.1304787703101927,0,False,False,True,False,False
1,25,7,0.1524888076096697,0.2396287841413236,0.0,0.1082988673453429,0.0478218899599688,0.1082988673453429,0,False,False,True,False,False
1,25,8,0.0695054963837854,0.2699701240259757,0.0,0.1550656029284632,0.1269555284798831,0.1550656029284632,0,False,False,True,False,False
1,25,9,0.8311771261052578,0.235265884674566,0.0,0.2921165943460615,0.0434193450400403,0.2921165943460615,0,False,False,False,True,False
1,25,11,0.6798050940263464,0.1264247197747369,0.0,0.1553417797839544,0.1057320710856352,0.1553417797839544,0,False,False,True,False,False
1,25,12,0.8481960946834506,0.1909398998971869,0.0,0.2065158824617093,0.181277274007677,0.2065158824617093,0,False,False,True,False,False
1,26,2,0.2075010760942883,0.2400262431862543,0.0,0.1634687583797824,0.1131439503357708,0.1634687583797824,0,False,False,True,False,False
1,26,6,0.737813723364583,0.1793072657872758,0.0,0.1340165564263703,0.0856303956180463,0.1340165564263703,0,False,False,True,False,False
1,26,7,0.1438067078453946,0.2428223705921444,0.0,0.1007002426559344,0.0462900364412651,0.1007002426559344,0,False,False,True,False,False
1,26,8,0.0633968623326561,0.2737614114454292,0.0,0.1568286930487324,0.1305159963118426,0.1568286930487324,0,False,False,True,False,False
1,26,9,0.8420702586954756,0.236324036199626,0.0,0.2948463392811535,0.0437806157344204,0.2948463392811535,0,False,False,False,True,False
1,26,11,0.6824526837856026,0.1309247940336374,0.0,0.1634820836444054,0.1105939505477714,0.1634820836444054,0,False,False,True,False,False
1,26,12,0.8594362830405228,0.1878915039650621,0.0,0.2103350752415365,0.1861710079126218,0.2103350752415365,0,False,False,True,False,False
1,27,2,0.2067293490322377,0.2442966593174048,0.0,0.1653758473274283,0.1145473532600086,0.1653758473274283,0,False,False,True,False,False
1,27,6,0.7446162986332148,0.1863914287987208,0.0,0.1388504036301459,0.0891265566140966,0.1388504036301459,0,False,False,True,False,False
1,27,7,0.1389032556015844,0.2495310043765866,0.0,0.1037066659349711,0.0484040081586512,0.1037066659349711,0,False,False,True,False,False
1,27,8,0.0601265965228291,0.2813824012757407,0.0,0.1645963193469874,0.1362359072629108,0.1645963193469874,0,False,False,True,False,False
1,27,9,0.8520939027211736,0.2538306854716621,0.0,0.3188666332293269,0.0477291533056485,0.3188666332293269,0,False,False,False,True,False
1,27,11,0.6858853339327814,0.1338785892684242,0.0,0.1680457718541324,0.1141100613399152,0.1680457718541324,0,False,False,True,False,False
