video_id,frame_id,object_id,position_x,position_y,position_z,object_length,object_width,object_height,heading,type_bicycle,type_bus,type_car,type_motorcycle,type_person,type_train,type_truck
3,9,1207,0.8601029113434949,0.4974391592979545,0.0,0.2550853404500307,0.0542090954856384,0.2550853404500307,0,False,False,False,False,True,False,False
3,9,1208,0.8594182817079709,0.6424045872647299,0.0,0.1506418583927824,0.0646362950863592,0.1506418583927824,0,True,False,False,False,False,False,False
3,10,1207,0.8697569216347376,0.5004194639351982,0.0,0.2638612675531864,0.0562087325045264,0.2638612675531864,0,False,False,False,False,True,False,False
3,10,1208,0.8683144193283575,0.6452090202761314,0.0,0.1613214535125609,0.0688040285501929,0.1613214535125609,0,True,False,False,False,False,False,False
3,11,1207,0.8805057868076401,0.5144152304114502,0.0,0.2664207856918094,0.0569149117178081,0.2664207856918094,0,False,False,False,False,True,False,False
3,11,1208,0.8796239149629326,0.6451008098775401,0.0,0.1697392365389881,0.0718357580687676,0.1697392365389881,0,True,False,False,False,False,False,False
3,12,1207,0.8913693994025627,0.5181398085484548,0.0,0.2752508470747538,0.0589443245310413,0.2752508470747538,0,False,False,False,False,True,False,False
3,12,1208,0.8898254490674201,0.6536968774640903,0.0,0.1882775304006547,0.0787909380036903,0.1882775304006547,0,True,False,False,False,False,False,False
3,13,1207,0.9029552268748244,0.5203330311766048,0.0,0.2772852042110101,0.0596500311126667,0.2772852042110101,0,False,False,False,False,True,False,False
3,13,1208,0.9006503199515487,0.6774288448254557,0.0,0.1853842383592777,0.0767710453423905,0.1853842383592777,0,True,False,False,False,False,False,False
3,14,1207,0.914512463863996,0.5382864443406732,0.0,0.2835723841607646,0.0613338151475474,0.2835723841607646,0,False,False,False,False,True,False,False
3,14,1208,0.9122223982926164,0.6902465449073747,0.0,0.1995690443421489,0.0814873691215425,0.1995690443421489,0,True,False,False,False,False,False,False
3,15,1207,0.9271352585206946,0.550349168795498,0.0,0.2922163224016748,0.0638053411158212,0.2922163224016748,0,False,False,False,False,True,False,False
3,15,1208,0.9251941895878442,0.71016510647487,0.0,0.1995726836214624,0.0805837649135543,0.1995726836214624,0,True,False,False,False,False,False,False
3,16,1207,0.9406472493256336,0.5616456209332659,0.0,0.3056882845490107,0.0669539456911117,0.3056882845490107,0,False,False,False,False,True,False,False
3,16,1208,0.9382356902631904,0.724291557817113,0.0,0.2093822310367877,0.0833781658218713,0.2093822310367877,0,True,False,False,False,False,False,False
3,16,1209,0.4966762383849543,0.341280257440862,0.0,0.1050753519280577,0.0644292149021031,0.1050753519280577,0,False,False,True,False,False,False,False
3,17,1207,0.9550616714237948,0.571582070512036,0.0,0.3175512303298577,0.0694773261039595,0.3175512303298577,0,False,False,False,False,True,False,False
3,17,1208,0.9540849691228152,0.7574826598781881,0.0,0.1960817699271013,0.0779485733545936,0.1960817699271013,0,True,False,False,False,False,False,False
3,17,1209,0.4980178708970615,0.3432674046615849,0.0,0.1060920755862716,0.0649550176197081,0.1060920755862716,0,False,False,False,False,False,False,True
3,18,1207,0.9682522281008692,0.5775011793149756,0.0,0.3295163358800057,0.0710944015564975,0.3295163358800057,0,False,False,False,False,True,False,False
3,18,1208,0.9647054662390572,0.7668020723599365,0.0,0.2159756303459225,0.0785490181144859,0.2159756303459225,0,True,False,False,False,False,False,False
3,18,1209,0.4991692000138588,0.3418224985590774,0.0,0.1062795634580483,0.0650291532709351,0.1062795634580483,0,False,False,True,False,False,False,False
3,19,1207,0.9734661042440796,0.5727553804053322,0.0,0.3351630676577117,0.0601358964553165,0.3351630676577117,0,False,False,False,False,True,False,False
3,19,1209,0.5009328794549972,0.340789386533846,0.0,0.1037216050105597,0.0634489093281824,0.1037216050105597,0,False,False,False,False,False,False,True
3,20,1207,0.979843773669749,0.6193816952954516,0.0,0.3032857103307832,0.0467312524576846,0.3032857103307832,0,False,False,False,False,True,False,False
3,20,1209,0.5029414733265615,0.343028271571951,0.0,0.102737699853298,0.0628286815575346,0.102737699853298,0,False,False,False,False,False,False,True
3,21,1209,0.5049178466874074,0.3459152298763439,0.0,0.1044075441740272,0.0637004168881283,0.1044075441740272,0,False,False,False,False,False,False,True
3,22,1209,0.5071945164931143,0.347219462460683,0.0,0.1026026565959143,0.0626860818349559,0.1026026565959143,0,False,False,False,False,False,False,True
3,22,1210,0.7422536467771038,0.220555147883779,0.0,0.2403269255589314,0.1351347756431031,0.2403269255589314,0,False,False,False,False,False,True,False
3,23,1209,0.5080966907932297,0.3452282722140785,0.0,0.1004618505397376,0.0616850479869672,0.1004618505397376,0,False,False,True,False,False,False,False
3,23,1210,0.7480611769961627,0.2233547054816176,0.0,0.2471760492269714,0.1389508036358608,0.2471760492269714,0,False,False,False,False,False,True,False
3,24,1209,0.5089526705824646,0.3462347478335028,0.0,0.1033006183785424,0.0635303032512736,0.1033006183785424,0,False,False,True,False,False,False,False
3,24,1210,0.7546055064513506,0.2219912544593683,0.0,0.2497509368219811,0.1405197381782669,0.2497509368219811,0,False,True,False,False,False,False,False
3,25,1209,0.5097858422335041,0.3457001171169467,0.0,0.104298300807491,0.0642858724726359,0.104298300807491,0,False,False,True,False,False,False,False
3,25,1210,0.7629001517061428,0.218645293804907,0.0,0.2556046201170782,0.1438936530159841,0.2556046201170782,0,False,False,False,False,False,True,False
3,26,1209,0.5102371221283916,0.3450735670178508,0.0,0.1049674732912641,0.0649056951304355,0.1049674732912641,0,False,False,True,False,False,False,False
3,26,1210,0.7721472134133568,0.2140710856701724,0.0,0.2587303061374756,0.1458713464222593,0.2587303061374756,0,False,True,False,False,False,False,False
3,27,1209,0.5098221103856486,0.3458048790522861,0.0,0.1056107159099283,0.0656089035161634,0.1056107159099283,0,False,False,True,False,False,False,False
3,27,1210,0.7793335116484018,0.2118143637531788,0.0,0.2653647773131486,0.1496384232791886,0.2653647773131486,0,False,True,False,False,False,False,False
3,28,1209,0.5090397591214053,0.3461494875524151,0.0,0.1056732335295641,0.0662102260205602,0.1056732335295641,0,False,False,True,False,False,False,False
3,28,1210,0.7851190047085845,0.2108736467605907,0.0,0.2719654551809105,0.1537967716287049,0.2719654551809105,0,False,False,False,False,False,True,False
3,29,1209,0.5060826679422921,0.3446302611212046,0.0,0.1055948590500623,0.0669314619280346,0.1055948590500623,0,False,False,False,False,False,False,True
3,29,1210,0.7948687449319717,0.2170941988167489,0.0,0.2819495255354582,0.1592606636504664,0.2819495255354582,0,False,True,False,False,False,False,False
3,30,1209,0.5015796989797381,0.3440908739036115,0.0,0.1092950313049506,0.070207474494095,0.1092950313049506,0,False,False,True,False,False,False,False
3,30,1210,0.808545018580195,0.2130250121796153,0.0,0.2912359590430307,0.1640459241326264,0.2912359590430307,0,False,False,False,False,False,True,False
3,31,1209,0.4959943071770478,0.3453000953797369,0.0,0.1086828525347125,0.0712768036164153,0.1086828525347125,0,False,False,False,False,False,False,True
3,31,1210,0.8206738724863389,0.211010158340352,0.0,0.3025286102593103,0.1695260881871254,0.3025286102593103,0,False,False,False,False,False,True,False
3,32,1209,0.4875549105550602,0.3524130859429577,0.0,0.1133591964783213,0.0756109034232575,0.1133591964783213,0,False,False,True,False,False,False,False
3,32,1210,0.8333972799442041,0.2120495727294573,0.0,0.3140461819345915,0.1754786813414744,0.3140461819345915,0,False,False,False,False,False,True,False
3,33,1209,0.4789841904556878,0.3531089620446674,0.0,0.116208362258022,0.0790176661610858,0.116208362258022,0,False,False,True,False,False,False,False
3,33,1210,0.8447182117720151,0.2101244978472669,0.0,0.3231936729569443,0.1803861508661852,0.3231936729569443,0,False,False,False,False,False,True,False
3,34,1209,0.4697749709833951,0.3501718226543344,0.0,0.1152649440831231,0.0807824727656136,0.1152649440831231,0,False,False,False,False,False,False,True
3,34,1210,0.856937976989558,0.2057560083823817,0.0,0.3356372462561239,0.1866104397040839,0.3356372462561239,0,False,False,False,False,False,True,False
3,35,1209,0.4540983272430133,0.3517085292268556,0.0,0.120726527525754,0.0865317330295527,0.120726527525754,0,False,False,True,False,False,False,False
3,35,1210,0.8764604583193577,0.2025230146275487,0.0,0.3492840237847699,0.1932970298206268,0.3492840237847699,0,False,True,False,False,False,False,False
3,36,1209,0.4288395670329118,0.3509992160097164,0.0,0.1187923805448806,0.0885963906605824,0.1187923805448806,0,False,False,True,False,False,False,False
3,36,1210,0.9012841292002766,0.2014941239969876,0.0,0.3792759419852087,0.207813978661896,0.3792759419852087,0,False,False,False,False,False,True,False
3,37,1209,0.4098703918612515,0.3422634262052051,0.0,0.1138458850993737,0.0887837891122951,0.1138458850993737,0,False,False,True,False,False,False,False
3,37,1210,0.9068462952509736,0.1974929553246828,0.0,0.3969092900532908,0.2001580210183348,0.3969092900532908,0,False,True,False,False,False,False,False
3,38,1209,0.3930218274314199,0.3339151723226814,0.0,0.1131930893725115,0.0920099727980226,0.1131930893725115,0,False,False,True,False,False,False,False
3,38,1210,0.9092218110302402,0.1830954428795951,0.0,0.4241982310243102,0.1951650726826464,0.4241982310243102,0,False,True,False,False,False,False,False
3,39,1209,0.3765850944546389,0.3293500015399171,0.0,0.1098474219150381,0.0933943109192496,0.1098474219150381,0,False,False,True,False,False,False,False
3,39,1210,0.9122426364997476,0.1699414581743622,0.0,0.4465845753565421,0.1888158740498753,0.4465845753565421,0,False,True,False,False,False,False,False
3,40,1209,0.3599235246338719,0.3267944524452755,0.0,0.110900733327779,0.0977413068184273,0.110900733327779,0,False,False,True,False,False,False,False
3,40,1210,0.9154036517088115,0.1723984882412753,0.0,0.4606768721590063,0.1821720908576293,0.4606768721590063,0,False,True,False,False,False,False,False
3,41,1209,0.3428749874431009,0.3301753733823585,0.0,0.1146664775974413,0.1036757711728178,0.1146664775974413,0,False,False,True,False,False,False,False
3,41,1210,0.9197384829314852,0.1789857665273844,0.0,0.4778137185493156,0.1730611704196321,0.4778137185493156,0,False,True,False,False,False,False,False
3,42,1209,0.3245450504995419,0.3382489393299968,0.0,0.1154315710859778,0.1074182374242169,0.1154315710859778,0,False,False,True,False,False,False,False
3,42,1210,0.924011635808616,0.1798921772562431,0.0,0.4950103206062103,0.1640796835366459,0.4950103206062103,0,False,True,False,False,False,False,False
3,43,1209,0.3064366416137238,0.3449111325074381,0.0,0.1169319939572366,0.1115878782943776,0.1169319939572366,0,False,False,True,False,False,False,False
3,44,1209,0.2859962130319017,0.3506655474619726,0.0,0.1196390978694489,0.1164400836747084,0.1196390978694489,0,False,False,True,False,False,False,False
3,44,1210,0.932647118170808,0.1794699783329485,0.0,0.5130692368990168,0.1459296151535971,0.5130692368990168,0,False,True,False,False,False,False,False
3,45,-1,0.1531534245261525,0.3460714809354086,0.0,0.123754667863123,0.1469545844190357,0.123754667863123,0,False,False,True,False,False,False,False
3,45,-1,0.9759491716383863,0.3704404626981512,0.0,0.0901754925472108,0.0538952680658724,0.0901754925472108,0,False,False,True,False,False,False,False
3,45,-1,0.7167398851571491,0.3059764365316877,0.0,0.1626622030039391,0.1018195778616091,0.1626622030039391,0,False,False,False,False,False,False,True
3,45,-1,0.8844715759294831,0.3100746378251469,0.0,0.0637537398468981,0.0113853590056046,0.0637537398468981,0,False,False,False,False,True,False,False
3,45,-1,0.1976250214969463,0.2820147301702362,0.0,0.0517712177457498,0.049315973707636,0.0517712177457498,0,False,False,True,False,False,False,False
3,45,-1,0.7932841896860136,0.2916470015076917,0.0,0.0341630196972093,0.004933734341038,0.0341630196972093,0,False,False,False,False,True,False,False
3,45,-1,0.0138841198346848,0.3144352790633211,0.0,0.065503258389741,0.0116033645769865,0.065503258389741,0,False,False,False,False,True,False,False
3,45,-1,0.7206943023340328,0.3438406819490665,0.0,0.1120571793167798,0.0940322286176037,0.1120571793167798,0,False,False,False,False,False,False,True
3,45,-1,0.6704229170615112,0.3916536249353857,0.0,0.0676334715436302,0.0209836302000285,0.0676334715436302,0,True,False,False,False,False,False,False
3,45,-1,0.6800031060829326,0.3858652009984369,0.0,0.0676295723157943,0.03996931135137,0.0676295723157943,0,True,False,False,False,False,False,False
3,45,-1,0.9751489593532464,0.3963239143910673,0.0,0.0587153525987248,0.0554176821495395,0.0587153525987248,0,False,False,True,False,False,False,False
3,46,1213,0.1344326653159932,0.3483155981246542,0.0,0.1269569737104961,0.150388979229054,0.1269569737104961,0,False,False,True,False,False,False,False
3,46,1214,0.9731393375092564,0.3734487117789871,0.0,0.091359233131063,0.0546297376597224,0.091359233131063,0,False,False,True,False,False,False,False
3,47,1213,0.1125708239245873,0.350107966627913,0.0,0.1280626647504994,0.1515085929836615,0.1280626647504994,0,False,False,True,False,False,False,False
3,47,1214,0.9707944039096544,0.3742192649469773,0.0,0.0983462594902331,0.0587051729129666,0.0983462594902331,0,False,False,True,False,False,False,False
3,48,1213,0.0873695980461874,0.3500260358975511,0.0,0.1296412021527376,0.1529535292351037,0.1296412021527376,0,False,False,True,False,False,False,False
3,48,1214,0.9689065325498348,0.3751533228381136,0.0,0.103673644508178,0.0619238620110017,0.103673644508178,0,False,False,True,False,False,False,False
3,49,1213,0.0676735419660994,0.3490094527134231,0.0,0.1292589478505571,0.1463762014296702,0.1292589478505571,0,False,False,True,False,False,False,False
3,49,1214,0.967138162984504,0.3772111040992356,0.0,0.1088179607792268,0.0651262790762994,0.1088179607792268,0,False,False,True,False,False,False,False
3,50,1213,0.0595334258630989,0.3466044468766018,0.0,0.1297963264334763,0.1292672308673304,0.1297963264334763,0,False,False,True,False,False,False,False
3,50,1214,0.9650428981877968,0.3802552647629007,0.0,0.1153543663748267,0.0692069807965707,0.1153543663748267,0,False,False,True,False,False,False,False
3,51,1213,0.0527699937226121,0.3407394432729578,0.0,0.132166017163621,0.1150517872633601,0.132166017163621,0,False,False,False,False,False,False,True
3,51,1214,0.9618929336823094,0.3814022949879676,0.0,0.1213661308651047,0.0732718831157607,0.1213661308651047,0,False,False,True,False,False,False,False
3,52,1213,0.0454741521759522,0.3393139199121757,0.0,0.1306686486875004,0.0997173206943526,0.1306686486875004,0,False,False,True,False,False,False,False
3,52,1214,0.9598777864865312,0.3835359424406295,0.0,0.1274972767142922,0.077426923043683,0.1274972767142922,0,False,False,True,False,False,False,False
3,52,1215,0.899768962093054,0.3000217728834966,0.0,0.0723311312660753,0.0126129859733727,0.0723311312660753,0,False,False,False,False,True,False,False
3,53,1214,0.958090527927878,0.3845950963090383,0.0,0.1298999159196504,0.0796770548403963,0.1298999159196504,0,False,False,True,False,False,False,False
3,53,1215,0.9037427180011962,0.3004470040762024,0.0,0.070174728298555,0.0122547986967249,0.070174728298555,0,False,False,False,False,True,False,False
3,53,1216,0.6210709888755123,0.3259763342669155,0.0,0.2051145261703824,0.1538553779540828,0.2051145261703824,0,False,False,False,False,False,False,True
3,54,1214,0.9550922536034596,0.3853451965225696,0.0,0.133369708796567,0.0829267350713214,0.133369708796567,0,False,False,True,False,False,False,False
3,54,1215,0.9065759385030112,0.293460774265617,0.0,0.0756348170371821,0.0134905279214578,0.0756348170371821,0,False,False,False,False,True,False,False
3,54,1216,0.6078835803639916,0.325301981332398,0.0,0.2092844578988023,0.156841295961403,0.2092844578988023,0,False,False,False,False,False,False,True
3,55,1214,0.9530778131387242,0.3891958219370539,0.0,0.1408900195494286,0.0883743550603456,0.1408900195494286,0,False,False,True,False,False,False,False
3,55,1215,0.9098578689686496,0.2934902645720463,0.0,0.0709054435950048,0.0125996172493809,0.0709054435950048,0,False,False,False,False,True,False,False
3,55,1216,0.5873218189117972,0.3265302288126714,0.0,0.2128624218546001,0.1594474206735028,0.2128624218546001,0,False,False,False,False,False,False,True
3,56,1214,0.9505554257991338,0.396237940634824,0.0,0.1472224305420797,0.0933269946676346,0.1472224305420797,0,False,False,True,False,False,False,False
3,56,1215,0.910732223764994,0.2924842646027257,0.0,0.0705003138228536,0.012568626116491,0.0705003138228536,0,False,False,False,False,True,False,False
3,56,1216,0.5725546095267873,0.3243818362067949,0.0,0.2238960668618793,0.1669745861907293,0.2238960668618793,0,False,False,False,False,False,False,True
3,57,1214,0.9483285805319356,0.4013432121103368,0.0,0.1564218137882155,0.0998320942281682,0.1564218137882155,0,False,False,True,False,False,False,False
3,57,1215,0.9118454536537632,0.2864489782619577,0.0,0.0702739636469789,0.0125403357359226,0.0702739636469789,0,False,False,False,False,True,False,False
3,57,1216,0.5534489067673372,0.3250633238928677,0.0,0.2395660237403186,0.1778472748868925,0.2395660237403186,0,False,False,False,False,False,False,True
3,58,1214,0.9453213114487922,0.4013558168380848,0.0,0.1626187266135687,0.1048888478374536,0.1626187266135687,0,False,False,True,False,False,False,False
3,58,1215,0.9129445489216792,0.2785346361865322,0.0,0.068118470499287,0.0119997126399529,0.068118470499287,0,False,False,False,False,True,False,False
3,58,1216,0.5337704306219356,0.32044048053503,0.0,0.2540677719591189,0.1872167586002757,0.2540677719591189,0,False,False,False,False,False,False,True
3,59,1214,0.943256950073133,0.4030821888894556,0.0,0.16886321001852,0.1098839567749992,0.16886321001852,0,False,False,True,False,False,False,False
3,59,1215,0.9141271669491838,0.2720321425314074,0.0,0.0682905889146772,0.012060209491956,0.0682905889146772,0,False,False,False,False,True,False,False
3,59,1216,0.5114107453971714,0.3248746097142256,0.0,0.2532887712246344,0.1868428732007588,0.2532887712246344,0,False,False,False,False,False,False,True
3,60,1214,0.9411742779386408,0.4134539772256351,0.0,0.1749278090459746,0.1147821762230086,0.1749278090459746,0,False,False,True,False,False,False,False
3,60,1215,0.9160011606812566,0.2760450835437786,0.0,0.0708211877801839,0.0127894801375871,0.0708211877801839,0,False,False,False,False,True,False,False
3,60,1216,0.4868910652370184,0.323321136475549,0.0,0.2669139405323564,0.1962735964730335,0.2669139405323564,0,False,False,False,False,False,False,True
3,61,1214,0.9391557255842023,0.4307022391109718,0.0,0.1813450282440567,0.1198652621674293,0.1813450282440567,0,False,False,True,False,False,False,False
3,61,1215,0.9182387996589249,0.2866406652537479,0.0,0.0700606758843546,0.0128266154820086,0.0700606758843546,0,False,False,False,False,True,False,False
3,61,1216,0.4636695215057096,0.3280031982712972,0.0,0.2789988498577626,0.2042967551541157,0.2789988498577626,0,False,False,False,False,False,False,True
3,62,1214,0.9361472357838037,0.4439638396521663,0.0,0.188827841422563,0.1258003004316882,0.188827841422563,0,False,False,True,False,False,False,False
3,62,1215,0.9180815841260674,0.2934824163453351,0.0,0.069386889314309,0.0124333184251805,0.069386889314309,0,False,False,False,False,True,False,False
3,62,1216,0.4360261543852015,0.3410722794330201,0.0,0.2846687495475271,0.2084969314052122,0.2846687495475271,0,False,False,False,False,False,False,True
3,63,1214,0.9337176872039104,0.4541538107362075,0.0,0.1971468440104805,0.1320774564962816,0.1971468440104805,0,False,False,True,False,False,False,False
3,63,1215,0.9207036205426752,0.2957584020915285,0.0,0.0709354676493413,0.012625611990476,0.0709354676493413,0,False,False,False,False,True,False,False
3,63,1216,0.4079478906803406,0.3468126627094954,0.0,0.2952713999046769,0.2155426540617154,0.2952713999046769,0,False,False,False,False,False,False,True
3,64,1214,0.9198024742149856,0.4867181248731351,0.0,0.223813728167411,0.1518850440978839,0.223813728167411,0,False,False,True,False,False,False,False
3,65,1214,0.9115799797748232,0.5075219901961376,0.0,0.2389426671836176,0.1646315822735581,0.2389426671836176,0,False,False,True,False,False,False,False
3,65,1217,0.8732911550826116,0.3152422194642443,0.0,0.0672391296351583,0.0085484212482229,0.0672391296351583,0,False,False,False,False,True,False,False
3,66,1214,0.9059682783028624,0.5248253085809775,0.0,0.2499683187738331,0.1747905971687473,0.2499683187738331,0,False,False,True,False,False,False,False
3,66,1217,0.8750052348542093,0.3250893657360452,0.0,0.0656715750579912,0.0082337160839523,0.0656715750579912,0,False,False,False,False,True,False,False
3,66,1218,0.8513057160690829,0.3264653025735167,0.0,0.0649994131662106,0.0097645024998163,0.0649994131662106,0,False,False,False,False,True,False,False
3,67,1214,0.9006246206409059,0.538470996580908,0.0,0.2569400081701821,0.1828293864538906,0.2569400081701821,0,False,False,True,False,False,False,False
3,67,1217,0.8765421821272018,0.3225703227868624,0.0,0.0620627747087244,0.0075398252937338,0.0620627747087244,0,False,False,False,False,True,False,False
3,67,1218,0.8515281436026964,0.3276809453260421,0.0,0.0644242770604137,0.0096224429277019,0.0644242770604137,0,False,False,False,False,True,False,False
3,68,1214,0.8952985027584631,0.5480560596455715,0.0,0.2649705978725033,0.191842404620231,0.2649705978725033,0,False,False,True,False,False,False,False
3,68,1217,0.8767360834260016,0.312158817667024,0.0,0.051064937610405,0.0055746228669458,0.051064937610405,0,False,False,False,False,True,False,False
3,68,1218,0.8518364710821332,0.3324098586570041,0.0,0.0652777530465641,0.0097556575359632,0.0652777530465641,0,False,False,False,False,True,False,False
3,69,1214,0.8902974811556517,0.5542604395982038,0.0,0.2694942220592056,0.1989811681942122,0.2694942220592056,0,False,False,True,False,False,False,False
3,69,1217,0.8766981769428035,0.3083946416588867,0.0,0.0452426755929523,0.0045431380365314,0.0452426755929523,0,False,False,False,False,True,False,False
3,69,1218,0.8522105245485392,0.3343660886209867,0.0,0.0618380492111147,0.0090615641893205,0.0618380492111147,0,False,False,False,False,True,False,False
3,69,1219,0.0757724628772428,0.4176520650408706,0.0,0.3973287494877389,0.1633985875605508,0.3973287494877389,0,False,False,False,False,False,False,True
3,70,1214,0.8843649237903155,0.5593596465348947,0.0,0.2736159658302866,0.2065160646149591,0.2736159658302866,0,False,False,True,False,False,False,False
3,70,1217,0.8767949348473737,0.29675037038279,0.0,0.0370395450588919,0.0031449585596563,0.0370395450588919,0,False,False,False,False,True,False,False
3,70,1218,0.8532654170021493,0.3363186322966658,0.0,0.0637624481223983,0.0094337278592324,0.0637624481223983,0,False,False,False,False,True,False,False
3,70,1219,0.0675222613677936,0.418277782752285,0.0,0.4050263776264386,0.1460582384829118,0.4050263776264386,0,False,False,False,False,False,False,True
3,71,1214,0.8780345410962289,0.5624815759905144,0.0,0.2809233787433075,0.2166756196606126,0.2809233787433075,0,False,False,True,False,False,False,False
3,71,1217,0.8762089905647179,0.2894480710782974,0.0,0.03143018088128,0.0022098230683139,0.03143018088128,0,False,False,False,False,True,False,False
3,71,1218,0.8537127777521638,0.3301005774035519,0.0,0.0589125235529608,0.0085426146307315,0.0589125235529608,0,False,False,False,False,True,False,False
3,72,1214,0.8720198101851124,0.5663764368646427,0.0,0.2883310018117112,0.2272121322115488,0.2883310018117112,0,False,False,True,False,False,False,False
3,72,1217,0.8754622970939915,0.2812313344494461,0.0,0.0246657354444099,0.0011316152227364,0.0246657354444099,0,False,False,False,False,True,False,False
3,72,1218,0.8542021568750792,0.3173606461135878,0.0,0.0486673674012335,0.0067990764507361,0.0486673674012335,0,False,False,False,False,True,False,False
3,73,1214,0.8649110596199321,0.5718135932000108,0.0,0.2920760801738432,0.2360148968096553,0.2920760801738432,0,False,False,True,False,False,False,False
3,73,1217,0.8749691273227562,0.2767249064544885,0.0,0.0173239443393024,0.0,0.0173239443393024,0,False,False,False,False,True,False,False
3,73,1218,0.8547490382055579,0.3024634037783027,0.0,0.0427351471588081,0.006012887449928,0.0427351471588081,0,False,False,False,False,True,False,False
3,74,1214,0.8575208373549366,0.5772124597020312,0.0,0.2982406943952889,0.2471509763759793,0.2982406943952889,0,False,False,True,False,False,False,False
3,74,1218,0.8545834061484651,0.2903609625398191,0.0,0.0304028643207785,0.0040024474217538,0.0304028643207785,0,False,False,False,False,True,False,False
3,75,1214,0.8495498106694139,0.5824327195901131,0.0,0.3032278717845505,0.2581859127678605,0.3032278717845505,0,False,False,True,False,False,False,False
3,76,1214,0.8408653068721706,0.5882643087739725,0.0,0.3076322445866045,0.2696213707290302,0.3076322445866045,0,False,False,True,False,False,False,False
3,77,1214,0.8315629916470745,0.5946845149611577,0.0,0.3130053155573601,0.2826524331617815,0.3130053155573601,0,False,False,True,False,False,False,False
3,78,1214,0.8216052797523105,0.6006023157263123,0.0,0.3218496741090362,0.299152274357545,0.3218496741090362,0,False,False,True,False,False,False,False
3,79,1214,0.8097112532971651,0.6073400183577156,0.0,0.3274418816841701,0.3142650766797599,0.3274418816841701,0,False,False,True,False,False,False,False
3,80,1214,0.7974371340376126,0.6180998182659865,0.0,0.3371780586290497,0.3335891620969937,0.3371780586290497,0,False,False,True,False,False,False,False
3,81,1214,0.7792408656335345,0.6253299376672428,0.0,0.3439746726955661,0.3501945351897224,0.3439746726955661,0,False,False,True,False,False,False,False
3,82,1214,0.7581351782715854,0.6323017790621914,0.0,0.3542230132166927,0.3704051425565105,0.3542230132166927,0,False,False,True,False,False,False,False
3,83,1214,0.7346537181372631,0.6438191706731267,0.0,0.3649711047721219,0.3911210606826637,0.3649711047721219,0,False,False,True,False,False,False,False
