video_id,frame_id,object_id,position_x,position_y,position_z,object_length,object_width,object_height,heading,type_car,type_person,type_truck
2,24,-1,0.3563306470558579,0.6052546672561159,0.0,0.0805447682977808,0.0205973290664992,0.0805447682977808,0,True,False,False
2,25,-1,0.3699333659387767,0.6065683863262732,0.0,0.0750623506865138,0.0301629616972649,0.0750623506865138,0,True,False,False
2,25,-1,0.4305962092100991,0.6213210379142102,0.0,0.0289254679583103,0.0051985610645848,0.0289254679583103,0,True,False,False
2,25,-1,0.5433736392313372,0.646001458095288,0.0,0.0843074176617533,0.0103495725466493,0.0843074176617533,0,True,False,False
2,26,-1,0.372766119127123,0.6100685018123171,0.0,0.0725634765329181,0.0298351401852539,0.0725634765329181,0,True,False,False
2,26,-1,0.4332993714616364,0.6237760308305187,0.0,0.0368041713871437,0.0038066726754391,0.0368041713871437,0,True,False,False
2,26,-1,0.5469729308828248,0.6518675817759887,0.0,0.0810181286514278,0.0116740023817315,0.0810181286514278,0,True,False,False
2,27,-1,0.3741711216583259,0.6019240109295931,0.0,0.0818565055747067,0.0351000000579872,0.0818565055747067,0,True,False,False
2,27,-1,0.4357483417510521,0.6228797635753585,0.0,0.0339514886415729,0.0026216056411587,0.0339514886415729,0,True,False,False
2,27,-1,0.1730678430537935,0.5850063132868373,0.0,0.0053656930872021,0.0091740009320491,0.0053656930872021,0,True,False,False
2,28,-1,0.3775667319714199,0.6065362861330599,0.0,0.0668836571530121,0.028411358783442,0.0668836571530121,0,True,False,False
2,28,-1,0.5581832073462724,0.660928943758819,0.0,0.082318657950697,0.013153161650991,0.082318657950697,0,True,False,False
2,28,-1,0.4411303526657558,0.6133622802424505,0.0,0.0461005325303978,0.0045313205814115,0.0461005325303978,0,True,False,False
2,29,-1,0.3788033739103131,0.5984085172114517,0.0,0.0781662536880304,0.0303088963915858,0.0781662536880304,0,True,False,False
2,29,-1,0.4422820927281551,0.6106824366704247,0.0,0.0499439601117162,0.0050804602722271,0.0499439601117162,0,True,False,False
2,29,-1,0.5623501258908501,0.6459521880312862,0.0,0.1266489358479592,0.0143429643144249,0.1266489358479592,0,True,False,False
2,30,-1,0.3817640058109354,0.5890143583417726,0.0,0.0758390332462948,0.0332455663396891,0.0758390332462948,0,True,False,False
2,30,-1,0.4444420395163749,0.6022727832614363,0.0,0.0450919155140624,0.0064541793087025,0.0450919155140624,0,True,False,False
2,30,-1,0.5687546283760507,0.6395848534267852,0.0,0.1391444173164265,0.0137207606309558,0.1391444173164265,0,True,False,False
2,31,-1,0.3844040114375498,0.5766625025997423,0.0,0.085084504112621,0.0300422514765981,0.085084504112621,0,True,False,False
2,31,-1,0.4467913094172603,0.5901102440077524,0.0,0.0633776805746562,0.005147532244319,0.0633776805746562,0,True,False,False
2,32,-1,0.3850339633036466,0.5716138140717992,0.0,0.0760046285918539,0.0336983504740558,0.0760046285918539,0,True,False,False
2,32,-1,0.1823207166611178,0.5519831275412341,0.0,0.0019827013447553,0.0130430341117998,0.0019827013447553,0,True,False,False
2,33,-1,0.3889346553936698,0.5698612181739648,0.0,0.0756570803117231,0.0303650474229769,0.0756570803117231,0,True,False,False
2,34,-1,0.3895500778115852,0.5709492654206716,0.0,0.071049288848769,0.0337804024975514,0.071049288848769,0,True,False,False
2,34,-1,0.1877491900115461,0.5472511111519207,0.0,0.0009881195436838,0.0116794386907087,0.0009881195436838,0,True,False,False
2,34,-1,0.4565261864608419,0.5877061634909124,0.0,0.0426526152957593,0.0058576833263523,0.0426526152957593,0,True,False,False
2,35,-1,0.3939805077118149,0.5678368904079993,0.0,0.0784837120821999,0.031505609207764,0.0784837120821999,0,True,False,False
2,35,-1,0.4580531482995061,0.5849365886811135,0.0,0.0612104010032654,0.0075662789958224,0.0612104010032654,0,True,False,False
2,35,-1,0.1901214526418767,0.5494546027869835,0.0,0.0050859985096418,0.011445508275077,0.0050859985096418,0,True,False,False
2,35,-1,0.4565702150916944,0.5758928444787443,0.0,0.0788052093872366,0.0112053683865247,0.0788052093872366,0,True,False,False
2,36,-1,0.3947128016842932,0.5696964620660072,0.0,0.0786085144279993,0.0364944495526956,0.0786085144279993,0,True,False,False
2,36,-1,0.1909148118793123,0.5531075301230453,0.0,0.0017036126038252,0.0116925099936271,0.0017036126038252,0,True,False,False
2,37,-1,0.395037659598933,0.5734303117496113,0.0,0.0864223933374126,0.0374743865282368,0.0864223933374126,0,True,False,False
2,37,-1,0.4648700522936915,0.5849465919971382,0.0,0.0720093379619251,0.0073222491261797,0.0720093379619251,0,True,False,False
2,37,-1,0.6055864370707691,0.6268070355859756,0.0,0.1405565215284046,0.0195939072361766,0.1405565215284046,0,True,False,False
2,38,-1,0.3977963957667462,0.5788721903186116,0.0,0.0973829877035358,0.0372953990753345,0.0973829877035358,0,True,False,False
2,38,-1,0.4679855182128116,0.5964353257997912,0.0,0.0557882641366929,0.0059653464054738,0.0557882641366929,0,True,False,False
2,39,-1,0.4019216583344673,0.582929057527876,0.0,0.0938698420583905,0.0362690722631881,0.0938698420583905,0,True,False,False
2,39,-1,0.4695736798483607,0.601972683780698,0.0,0.0394609669556507,0.0059706619075848,0.0394609669556507,0,True,False,False
2,40,-1,0.4016995828125176,0.5837502252612397,0.0,0.090738878354063,0.0396880515437474,0.090738878354063,0,True,False,False
2,40,-1,0.4708132814896612,0.5963394731298242,0.0,0.0542521653610887,0.0067257531438295,0.0542521653610887,0,True,False,False
2,40,-1,0.626095707132359,0.6334183316588977,0.0,0.1615677436422494,0.0215836446445736,0.1615677436422494,0,False,False,True
2,41,-1,0.4016537685760806,0.5820990809042819,0.0,0.0996484128090019,0.0428033706855277,0.0996484128090019,0,True,False,False
2,41,-1,0.631079210017147,0.6355236564240176,0.0,0.1642701789035568,0.0224345115643097,0.1642701789035568,0,True,False,False
2,42,-1,0.4026677724049632,0.5797076911615029,0.0,0.1128253595135535,0.0450293580013866,0.1128253595135535,0,True,False,False
2,43,1176,0.4039659321252976,0.5791760970315682,0.0,0.1133110385453458,0.045199188293834,0.1133110385453458,0,True,False,False
2,44,1176,0.4055584966239319,0.5788844331829999,0.0,0.1131150503955103,0.0451742054339121,0.1131150503955103,0,True,False,False
2,45,1176,0.4068006910623827,0.5787949259000633,0.0,0.1147266768043329,0.0458133462400167,0.1147266768043329,0,True,False,False
2,46,1176,0.4084903631523972,0.5779909280374882,0.0,0.1135360058806542,0.0455375924873205,0.1135360058806542,0,True,False,False
2,47,1176,0.4109701045627087,0.5782448181703219,0.0,0.1155370842698557,0.0462448200431928,0.1155370842698557,0,True,False,False
2,48,1176,0.4128345703172075,0.5820153217954787,0.0,0.1175138282210819,0.0469590060745558,0.1175138282210819,0,True,False,False
2,49,1176,0.4146581872864154,0.5853788248313359,0.0,0.1232363590834095,0.0488782405958619,0.1232363590834095,0,True,False,False
2,50,1176,0.4163811254530741,0.5871769582125657,0.0,0.1282037145863246,0.0504200986286584,0.1282037145863246,0,True,False,False
2,51,1176,0.4187979059212665,0.5890322000770702,0.0,0.1268599689407754,0.0500651438945079,0.1268599689407754,0,True,False,False
2,52,1176,0.4211447787078055,0.5912981004598687,0.0,0.1236411589250842,0.0490797947713628,0.1236411589250842,0,True,False,False
2,53,1176,0.4229578288056088,0.5913386362852522,0.0,0.1244523741727805,0.0493477685618783,0.1244523741727805,0,True,False,False
2,54,1176,0.4248813907668518,0.58962336619348,0.0,0.1288334817633077,0.05095590124145,0.1288334817633077,0,True,False,False
2,55,1176,0.4280863326480042,0.5884658182958857,0.0,0.1326403572012771,0.0521620611545618,0.1326403572012771,0,True,False,False
2,56,1176,0.4308848413456875,0.5871143255099938,0.0,0.1350785467190917,0.0529013266913396,0.1350785467190917,0,True,False,False
2,57,1176,0.432589434249491,0.5866589506760376,0.0,0.134844794752647,0.0529454695202343,0.134844794752647,0,True,False,False
2,58,1176,0.4334095898008703,0.5883373428714205,0.0,0.1305422439784887,0.051757696412152,0.1305422439784887,0,True,False,False
2,59,1176,0.4352708757098076,0.5876060556790541,0.0,0.1322749367405585,0.0525771777080598,0.1322749367405585,0,True,False,False
2,60,1176,0.437281125153129,0.5875811966922171,0.0,0.1319533384627501,0.0527913924431342,0.1319533384627501,0,True,False,False
2,61,1176,0.4400690180587068,0.5884991875665053,0.0,0.1328844083904334,0.0535153155079097,0.1328844083904334,0,True,False,False
2,62,1176,0.442410069281833,0.5900524636599687,0.0,0.1363599921645129,0.0549737443189363,0.1363599921645129,0,True,False,False
2,63,1176,0.4444517258151625,0.59167703204301,0.0,0.1399283699157685,0.0563621051475902,0.1399283699157685,0,True,False,False
2,64,1176,0.4470818005394846,0.5930918293959833,0.0,0.1439576883697542,0.0578460483687497,0.1439576883697542,0,True,False,False
2,65,1176,0.450609080919178,0.593549891687976,0.0,0.149876005436374,0.0599529201145751,0.149876005436374,0,True,False,False
2,66,1176,0.4530593231468183,0.5943347787378472,0.0,0.1543739385237376,0.061404922000322,0.1543739385237376,0,True,False,False
2,67,1176,0.4597540232300376,0.5947522305528445,0.0,0.1482983058788367,0.0582267349653922,0.1482983058788367,0,True,False,False
2,68,1176,0.4615488748270886,0.5937831033242511,0.0,0.1492996528556109,0.0582578064913685,0.1492996528556109,0,True,False,False
2,69,1176,0.463045995038175,0.5907624004912673,0.0,0.1498459155504127,0.0584205575014588,0.1498459155504127,0,True,False,False
2,70,1176,0.4637532905324694,0.5880243286617848,0.0,0.1484751092020526,0.0586205170263264,0.1484751092020526,0,True,False,False
2,71,1176,0.4652879818418832,0.5831553265642238,0.0,0.1512158131438276,0.0599062886642375,0.1512158131438276,0,True,False,False
2,72,1176,0.4669171879455271,0.5798896917918612,0.0,0.1544957116863866,0.0613834183781455,0.1544957116863866,0,True,False,False
2,73,1176,0.4695695705094811,0.5761860760111674,0.0,0.1588094704382016,0.0629469974854775,0.1588094704382016,0,True,False,False
2,74,1176,0.4727715282278758,0.5713682102679112,0.0,0.1702012185394086,0.0662499538517771,0.1702012185394086,0,True,False,False
2,75,1176,0.4764539361502727,0.5685747469422326,0.0,0.1726592996932447,0.0664508315088275,0.1726592996932447,0,True,False,False
2,76,1176,0.4783833196749284,0.56545849004573,0.0,0.1721996716365464,0.066254109607973,0.1721996716365464,0,True,False,False
2,77,1176,0.4795215087031654,0.5634293099249768,0.0,0.1683434205132244,0.0651599376597912,0.1683434205132244,0,True,False,False
2,78,1176,0.482060395240922,0.5616015398537335,0.0,0.1674083116746738,0.0650406287987719,0.1674083116746738,0,True,False,False
2,79,1176,0.4854004071773896,0.5577316002812276,0.0,0.1721138447806164,0.0664800667704381,0.1721138447806164,0,True,False,False
2,80,1176,0.4868071708538266,0.554410499361057,0.0,0.17387077100789,0.0673711382152322,0.17387077100789,0,True,False,False
2,81,1176,0.4884846616893053,0.548808045174378,0.0,0.1791678026103481,0.0690595832994268,0.1791678026103481,0,True,False,False
2,82,1176,0.4909276147325045,0.5406089093115793,0.0,0.1805083171272034,0.0694528338101499,0.1805083171272034,0,True,False,False
2,83,1176,0.4940758575212592,0.5334795310505169,0.0,0.1823851990072357,0.06958388509856,0.1823851990072357,0,True,False,False
2,84,1176,0.4967791665348992,0.5300229374543413,0.0,0.1838655608128712,0.0700333832861671,0.1838655608128712,0,True,False,False
2,85,1176,0.4985029852741749,0.5295122457758012,0.0,0.1893159700555148,0.0720540472523009,0.1893159700555148,0,True,False,False
2,86,1176,0.5001799379819432,0.532395664294089,0.0,0.19421971271227,0.0737444252463541,0.19421971271227,0,True,False,False
2,87,1176,0.5043032681819769,0.5492178078733263,0.0,0.1898142706837674,0.0717812653485123,0.1898142706837674,0,True,False,False
2,88,1176,0.50630275507109,0.5633839963964173,0.0,0.1874004156039282,0.0711254290335045,0.1874004156039282,0,True,False,False
2,89,1176,0.5085251246737184,0.5855426851199479,0.0,0.1904049613981094,0.0725935707165702,0.1904049613981094,0,True,False,False
2,90,1176,0.5114229913150253,0.6083334490433321,0.0,0.1954340112645224,0.0744115690840346,0.1954340112645224,0,True,False,False
2,91,1176,0.5128461434262797,0.6341919463153383,0.0,0.1983761558858038,0.0757867861256503,0.1983761558858038,0,True,False,False
2,92,1176,0.5147053746657771,0.658709700633598,0.0,0.1962466401310222,0.0757039126154648,0.1962466401310222,0,True,False,False
2,93,1176,0.5172390756092333,0.6820795371122277,0.0,0.1984590545313551,0.0770335613071651,0.1984590545313551,0,True,False,False
2,94,1176,0.5197089839586544,0.7027423568320186,0.0,0.2058825727054442,0.0797737509681462,0.2058825727054442,0,True,False,False
2,95,1176,0.5228489102282481,0.7221737235582124,0.0,0.2048796101643231,0.0801272318585295,0.2048796101643231,0,True,False,False
2,96,1176,0.5251125199817749,0.7400072471785051,0.0,0.2125763606585848,0.0827585020489811,0.2125763606585848,0,True,False,False
2,97,1176,0.5275114443941216,0.7561405056810624,0.0,0.2138157004582144,0.0834032241323022,0.2138157004582144,0,True,False,False
2,98,1176,0.5294616681373808,0.7667057990417421,0.0,0.2156041301902528,0.0842768027428764,0.2156041301902528,0,True,False,False
2,99,1176,0.5314021077404506,0.7699370194209154,0.0,0.2216705743129308,0.086523278903236,0.2216705743129308,0,True,False,False
2,100,1176,0.5336241838188733,0.7629246948876636,0.0,0.2267214342980272,0.0881460533749862,0.2267214342980272,0,True,False,False
2,101,1176,0.5359053071833392,0.7493458652487637,0.0,0.2244939749547137,0.0874249330295056,0.2244939749547137,0,True,False,False
2,102,1176,0.5390626003017691,0.7265256139385907,0.0,0.231483815074427,0.0898121250275681,0.231483815074427,0,True,False,False
2,103,1176,0.5416488909987435,0.6962234794549058,0.0,0.2367158202119216,0.0914302121929113,0.2367158202119216,0,True,False,False
2,104,1176,0.5443261741994797,0.6672370049832936,0.0,0.2370139928066997,0.0916918798650133,0.2370139928066997,0,True,False,False
2,105,1176,0.5472960521125809,0.6375298438482369,0.0,0.2440549251488843,0.0941274912550325,0.2440549251488843,0,True,False,False
2,106,1176,0.550695747304204,0.6127763397388895,0.0,0.2405306724988539,0.0930682083297977,0.2405306724988539,0,True,False,False
2,107,1176,0.5545432625922977,0.5929768659133126,0.0,0.2435552109018282,0.0942534203323174,0.2435552109018282,0,True,False,False
2,107,1179,0.2583500413069582,0.5257526412860145,0.0,0.0545185315327868,0.0369752850413845,0.0545185315327868,0,True,False,False
2,108,1176,0.5573353626781569,0.5803532783031509,0.0,0.2462383603637443,0.0952412339155322,0.2462383603637443,0,True,False,False
2,108,1179,0.2607301801701412,0.5172383263168283,0.0,0.0641355821989042,0.0410996314520772,0.0641355821989042,0,True,False,False
2,109,1176,0.5602913471121891,0.5774258899853222,0.0,0.2446365283137749,0.0948944215641609,0.2446365283137749,0,True,False,False
2,109,1179,0.2617006934958818,0.5147651184071618,0.0,0.0670278462709745,0.0422011726190947,0.0670278462709745,0,True,False,False
2,110,1176,0.5634477107373009,0.5808244792788773,0.0,0.2493852777659976,0.0968878315012891,0.2493852777659976,0,True,False,False
2,110,1179,0.2614958380606655,0.5206892463904826,0.0,0.062397941771022,0.0400232422745942,0.062397941771022,0,True,False,False
2,111,1176,0.5663244436357988,0.5907641921299582,0.0,0.2547765169644354,0.0988530209544824,0.2547765169644354,0,True,False,False
2,111,1179,0.2625434259507483,0.5352734092898557,0.0,0.0602000674498114,0.039173728391759,0.0602000674498114,0,True,False,False
2,112,1176,0.5682814184357887,0.6049390402400556,0.0,0.2525055383565268,0.0984176813315893,0.2525055383565268,0,True,False,False
2,112,1179,0.263064186812331,0.5496901286232347,0.0,0.0675528037109513,0.0422750097756916,0.0675528037109513,0,True,False,False
2,113,1176,0.5712777624481024,0.6172898508595164,0.0,0.2602387400213658,0.1012552413266952,0.2602387400213658,0,True,False,False
2,113,1179,0.2619812047951129,0.5631511580182027,0.0,0.0644499104371515,0.0408399208512071,0.0644499104371515,0,True,False,False
2,114,1176,0.5741582133198722,0.6287228945595249,0.0,0.2595940288741738,0.1012299685302945,0.2595940288741738,0,True,False,False
2,114,1179,0.2631473030832403,0.5738553780290452,0.0,0.0731947583014764,0.0443448904590989,0.0731947583014764,0,True,False,False
2,115,1176,0.5765045479787007,0.635425788160523,0.0,0.2633775796018845,0.1027303414852518,0.2633775796018845,0,True,False,False
2,115,1179,0.2645271603741564,0.5816113072706639,0.0,0.0736344947221532,0.0443287989845264,0.0736344947221532,0,True,False,False
2,116,1176,0.5789003903868877,0.6376278614149555,0.0,0.2653816871742365,0.1037091187148778,0.2653816871742365,0,True,False,False
2,116,1179,0.2648944569968678,0.5831854858155219,0.0,0.0735404890717169,0.0441014646237871,0.0735404890717169,0,True,False,False
2,117,1176,0.5816035526384249,0.6355206703595326,0.0,0.2703271315856966,0.1056275800722405,0.2703271315856966,0,True,False,False
2,117,1179,0.2641803859854923,0.5791961783152295,0.0,0.0736314655390027,0.0434979135204531,0.0736314655390027,0,True,False,False
2,118,1176,0.5853498020755579,0.62883203521645,0.0,0.2744115811730209,0.1073621733793082,0.2744115811730209,0,True,False,False
2,118,1179,0.2653310008717699,0.5679030317363414,0.0,0.0744638850687523,0.0437684725779044,0.0744638850687523,0,True,False,False
2,119,1176,0.588773566252047,0.6153522682668389,0.0,0.2859292423205158,0.1111175272980027,0.2859292423205158,0,True,False,False
2,119,1179,0.2638071454976158,0.5529482235827727,0.0,0.0778331445142502,0.0443101464043914,0.0778331445142502,0,True,False,False
2,120,1176,0.5908390960874388,0.5977405345861666,0.0,0.287561669120305,0.1115611301105411,0.287561669120305,0,True,False,False
2,121,1176,0.5941861526048428,0.5777695113559285,0.0,0.292275986857384,0.113324910356473,0.292275986857384,0,True,False,False
2,122,1176,0.5964189912374738,0.5544620089734225,0.0,0.2929421042321727,0.1136625413860162,0.2929421042321727,0,True,False,False
2,123,1176,0.5996878724747642,0.5295444206206266,0.0,0.2922610428871751,0.1137227515281102,0.2922610428871751,0,True,False,False
2,124,1176,0.6029852255600058,0.5084400366151227,0.0,0.2931458672854278,0.114353894919675,0.2931458672854278,0,True,False,False
2,125,1176,0.6069448181739694,0.4935981016990856,0.0,0.2970363481783502,0.1160631187848491,0.2970363481783502,0,True,False,False
2,126,1176,0.6106369123951538,0.480947415553723,0.0,0.3006585444169125,0.1178170895132488,0.3006585444169125,0,True,False,False
2,126,1180,0.2639614903091042,0.4124561291138451,0.0,0.0942574765288792,0.038272243395102,0.0942574765288792,0,True,False,False
2,127,1176,0.613683693650144,0.4776247469496979,0.0,0.3089926350460335,0.1208567835568131,0.3089926350460335,0,True,False,False
2,127,1180,0.2644924755971848,0.4143042044235858,0.0,0.0955691128330334,0.0387388478349573,0.0955691128330334,0,True,False,False
2,128,1176,0.6179018321686134,0.4837625278469175,0.0,0.3093282685391057,0.1212840532810468,0.3093282685391057,0,True,False,False
2,128,1180,0.2651932890986036,0.4210556215724645,0.0,0.0990042065256683,0.0399433889360626,0.0990042065256683,0,True,False,False
2,129,1176,0.621377941495116,0.4939491135792924,0.0,0.3132119842563254,0.1229654432442577,0.3132119842563254,0,True,False,False
2,129,1180,0.2655648662826479,0.436163241576051,0.0,0.1045931504110601,0.0417698679455313,0.1045931504110601,0,True,False,False
2,130,1176,0.6247054297321412,0.5101995004612723,0.0,0.3217959824953603,0.1261256058947565,0.3217959824953603,0,True,False,False
2,130,1180,0.2654899686894978,0.452496939657161,0.0,0.1059577974203476,0.0422300212987337,0.1059577974203476,0,True,False,False
2,131,1176,0.6281079623244192,0.5278823024766868,0.0,0.3264176072280348,0.1277635537088964,0.3264176072280348,0,True,False,False
2,131,1180,0.2660718804272645,0.4716450035153443,0.0,0.1089588091675198,0.0431156564345506,0.1089588091675198,0,True,False,False
2,132,1176,0.6314806532891195,0.5469138351683447,0.0,0.332320879351674,0.129965234683284,0.332320879351674,0,True,False,False
2,132,1180,0.264839616891106,0.4905767270015926,0.0,0.1085118027072819,0.0430384366857013,0.1085118027072819,0,True,False,False
2,133,1176,0.6354471437219166,0.5655736028316254,0.0,0.3336540228561966,0.1307988503825325,0.3336540228561966,0,True,False,False
2,133,1180,0.2652687248194642,0.5078540214599496,0.0,0.1131980500138332,0.0444966963671152,0.1131980500138332,0,True,False,False
2,134,1176,0.6388879812230364,0.5817495620563176,0.0,0.3414686085750116,0.1337908015525905,0.3414686085750116,0,True,False,False
2,134,1180,0.26454232579145,0.5244022682743041,0.0,0.1141612292829115,0.0447599828512237,0.1141612292829115,0,True,False,False
2,135,1176,0.6423980904366973,0.5976631955160061,0.0,0.3422378191496881,0.1347031350058286,0.3422378191496881,0,True,False,False
2,135,1180,0.2643591177664028,0.5373260300168161,0.0,0.1141475979587344,0.0448826501431223,0.1141475979587344,0,True,False,False
2,136,1176,0.6470461440750904,0.6097755688863427,0.0,0.3511078732508991,0.1382543253207132,0.3511078732508991,0,True,False,False
2,136,1180,0.2628601630290308,0.5494683386836143,0.0,0.1169139489845168,0.0459205260916736,0.1169139489845168,0,True,False,False
2,137,1176,0.6497820342755614,0.6223860924643825,0.0,0.3569357187140915,0.1406215117017396,0.3569357187140915,0,True,False,False
2,137,1180,0.2616378059348142,0.5612665034185214,0.0,0.1175940006017977,0.0463818875135376,0.1175940006017977,0,True,False,False
2,138,1176,0.6541634211730915,0.6346352275881304,0.0,0.3596615796584294,0.1420362084272163,0.3596615796584294,0,True,False,False
2,138,1180,0.2615125934007399,0.5737070452757549,0.0,0.1194298875365268,0.0473191796653243,0.1194298875365268,0,True,False,False
2,139,1176,0.6588582430015901,0.6473224930234336,0.0,0.3611913171494175,0.1429491700761585,0.3611913171494175,0,True,False,False
2,139,1180,0.260680329975876,0.5868163909260069,0.0,0.1273434265715907,0.0500854152866495,0.1273434265715907,0,True,False,False
2,140,1176,0.6623349882972052,0.664297075194628,0.0,0.3659028076488894,0.1451055726371095,0.3659028076488894,0,True,False,False
2,140,1180,0.2611570132859053,0.6001492435029583,0.0,0.1285947821310505,0.0507338340600752,0.1285947821310505,0,True,False,False
2,141,1176,0.666436842309523,0.6787406691083715,0.0,0.3764115488617339,0.1491946434428835,0.3764115488617339,0,True,False,False
2,141,1180,0.2601411749307372,0.6157320210177135,0.0,0.1307957866081832,0.0516330237262752,0.1307957866081832,0,True,False,False
2,142,1176,0.6710401824272506,0.6928971529218866,0.0,0.3831068514064497,0.1517481623342747,0.3831068514064497,0,True,False,False
2,142,1180,0.2587917952365112,0.6285324582969967,0.0,0.1412259710046589,0.0550014574140333,0.1412259710046589,0,True,False,False
2,143,1176,0.6755712177489781,0.7025581166532966,0.0,0.3918276677511142,0.1550481710130399,0.3918276677511142,0,True,False,False
2,143,1180,0.2581268895295877,0.6379973122433573,0.0,0.1467708907615972,0.0566217432643406,0.1467708907615972,0,True,False,False
2,144,1176,0.6802282727963456,0.707000932697242,0.0,0.3959535161748283,0.1569082101699279,0.3959535161748283,0,True,False,False
2,144,1180,0.2577452346811483,0.6428136849543706,0.0,0.1518974803254554,0.0580817908873737,0.1518974803254554,0,True,False,False
