video_id,frame_id,object_id,position_x,position_y,position_z,object_length,object_width,object_height,heading,type_bicycle,type_bus,type_car,type_motorcycle,type_person,type_train,type_truck
9,7,821,0.9498296026190564,0.3008839386999242,0.0,0.076320235278354,0.1895719496927095,0.076320235278354,0,False,False,True,False,False,False,False
9,7,822,0.7414323307780847,0.3841111901365353,0.0,0.1106597078821852,0.0316814585118782,0.1106597078821852,0,False,False,False,False,True,False,False
9,8,820,0.6535183418503892,0.4790669772256004,0.0,0.1792071984988812,0.2121082631003904,0.1792071984988812,0,False,False,True,False,False,False,False
9,8,821,0.9502080556760863,0.3045162680486919,0.0,0.0770189649704563,0.1882091527446059,0.0770189649704563,0,False,False,True,False,False,False,False
9,8,822,0.742115044813806,0.385275836063305,0.0,0.1111317374413636,0.0316930957998294,0.1111317374413636,0,False,False,False,False,True,False,False
9,9,820,0.6538269123359411,0.4812016621765957,0.0,0.1805681427189287,0.2133985033213437,0.1805681427189287,0,False,False,True,False,False,False,False
9,9,821,0.9509626111500404,0.306579560523895,0.0,0.0762977576802979,0.1854927276207238,0.0762977576802979,0,False,False,True,False,False,False,False
9,9,822,0.7425010395078419,0.3853962547007952,0.0,0.1108981278522279,0.0314286119827567,0.1108981278522279,0,False,False,False,False,True,False,False
9,10,820,0.6538932689472604,0.4843897605815881,0.0,0.1831531976875886,0.2160321450104819,0.1831531976875886,0,False,False,True,False,False,False,False
9,10,821,0.9516158932127708,0.3087980193031276,0.0,0.0759066299818272,0.1831405848742234,0.0759066299818272,0,False,False,True,False,False,False,False
9,10,822,0.7431516771004532,0.3864306967276585,0.0,0.1114677644130819,0.0315428689917321,0.1114677644130819,0,False,False,False,False,True,False,False
9,11,820,0.6537908691876525,0.4890991677434615,0.0,0.186848925876928,0.2197789990856794,0.186848925876928,0,False,False,True,False,False,False,False
9,11,821,0.9524208895056612,0.3098257714056858,0.0,0.0760243093911055,0.1802420185616506,0.0760243093911055,0,False,False,True,False,False,False,False
9,11,822,0.7440817960073075,0.3876066256610917,0.0,0.1117910657407645,0.0315755768237768,0.1117910657407645,0,False,False,False,False,True,False,False
9,12,820,0.6536267161535991,0.4938878555008301,0.0,0.1879575437530382,0.2206066571105725,0.1879575437530382,0,False,False,True,False,False,False,False
9,12,821,0.9530507631106716,0.3097398008858858,0.0,0.0769131365905034,0.177974157991524,0.0769131365905034,0,False,False,True,False,False,False,False
9,12,822,0.7450244516613925,0.3917352076038278,0.0,0.1153967523456729,0.0330074040481364,0.1153967523456729,0,False,False,False,False,True,False,False
9,13,820,0.6534306335914424,0.4977324651342611,0.0,0.1902172857801816,0.2228043413079024,0.1902172857801816,0,False,False,True,False,False,False,False
9,13,821,0.9534218704173708,0.3109142320750717,0.0,0.0761670465118353,0.1766379857476724,0.0761670465118353,0,False,False,True,False,False,False,False
9,13,822,0.74568219014599,0.3957831110564378,0.0,0.1189176013236768,0.0342354024108052,0.1189176013236768,0,False,False,False,False,True,False,False
9,14,820,0.653129359884552,0.5006699410018571,0.0,0.1918618675507971,0.2244937757700909,0.1918618675507971,0,False,False,True,False,False,False,False
9,14,821,0.9536796572823044,0.3124291504564975,0.0,0.0762335609605578,0.1757098238722917,0.0762335609605578,0,False,False,True,False,False,False,False
9,14,822,0.7459125039046872,0.3966710736959065,0.0,0.1200792208512345,0.0348952895344018,0.1200792208512345,0,False,False,False,False,True,False,False
9,15,820,0.6528680470594599,0.5039160520340316,0.0,0.1945171978114341,0.2272994201015988,0.1945171978114341,0,False,False,True,False,False,False,False
9,15,821,0.9537604605359404,0.3124013922631126,0.0,0.0772039897124319,0.1754188916735116,0.0772039897124319,0,False,False,True,False,False,False,False
9,15,822,0.7466378232923259,0.397826333758726,0.0,0.1209547101762995,0.0354031866244538,0.1209547101762995,0,False,False,False,False,True,False,False
9,16,820,0.6529752460426171,0.5062310653924125,0.0,0.1982654903448658,0.230955732550085,0.1982654903448658,0,False,False,True,False,False,False,False
9,16,821,0.9542842615061776,0.3124508178232763,0.0,0.0775382674547295,0.1735331220577828,0.0775382674547295,0,False,False,True,False,False,False,False
9,16,822,0.7469937983533442,0.398722284367514,0.0,0.1217543266752414,0.0357285898807257,0.1217543266752414,0,False,False,False,False,True,False,False
9,17,820,0.6530769601988607,0.5082923608752858,0.0,0.2010881343995936,0.2334654194902885,0.2010881343995936,0,False,False,True,False,False,False,False
9,17,821,0.9547855355087344,0.31205870837931,0.0,0.0780720010817234,0.1717279318449888,0.0780720010817234,0,False,False,True,False,False,False,False
9,17,822,0.7473898322394985,0.3995326638549681,0.0,0.1228152343189016,0.0364207440300051,0.1228152343189016,0,False,False,False,False,True,False,False
9,18,820,0.6532946882386583,0.5101367829911372,0.0,0.2039004580007392,0.2359141869912929,0.2039004580007392,0,False,False,True,False,False,False,False
9,18,821,0.9554047332899308,0.3123306987346359,0.0,0.0781923480658682,0.1694985095896101,0.0781923480658682,0,False,False,True,False,False,False,False
9,18,822,0.7479959545851068,0.3994521850640748,0.0,0.1228775068862789,0.0366357693732853,0.1228775068862789,0,False,False,False,False,True,False,False
9,19,820,0.6534403299818787,0.5131712128363473,0.0,0.2074273418202446,0.2392823002404422,0.2074273418202446,0,False,False,True,False,False,False,False
9,19,821,0.9557907279839668,0.3107808329874375,0.0,0.0786911845659191,0.1681089116147098,0.0786911845659191,0,False,False,True,False,False,False,False
9,19,822,0.7489781793476391,0.3991040094513653,0.0,0.1241791522289643,0.0374522309165889,0.1241791522289643,0,False,False,False,False,True,False,False
9,20,820,0.6537201540978038,0.5153557227459724,0.0,0.2099502554137338,0.2416982717481296,0.2099502554137338,0,False,False,True,False,False,False,False
9,20,821,0.9560162914907836,0.3084688151175514,0.0,0.0791134485480783,0.167296593651207,0.0791134485480783,0,False,False,True,False,False,False,False
9,20,822,0.749792480257615,0.3993099992101896,0.0,0.1255832149542322,0.0382356319827584,0.1255832149542322,0,False,False,False,False,True,False,False
9,21,820,0.6537800954205011,0.5177577051203182,0.0,0.2128831883834374,0.2446543192102794,0.2128831883834374,0,False,False,True,False,False,False,False
9,21,821,0.9560727068533222,0.3060725241713458,0.0,0.080116281774971,0.1670936464022398,0.080116281774971,0,False,False,True,False,False,False,False
9,21,822,0.7504389062867035,0.3994641670180541,0.0,0.1276898994070637,0.0392799904151064,0.1276898994070637,0,False,False,False,False,True,False,False
9,22,820,0.654032397458521,0.5221534846367888,0.0,0.2176861787960858,0.2495664889834996,0.2176861787960858,0,False,False,True,False,False,False,False
9,22,821,0.9563752538236032,0.3037874656979122,0.0,0.0809188282331925,0.1660043257209895,0.0809188282331925,0,False,False,True,False,False,False,False
9,22,822,0.7517195154276628,0.3985316714496298,0.0,0.1296925484400984,0.0402397140259911,0.1296925484400984,0,False,False,False,False,True,False,False
9,23,820,0.6543027700423542,0.5251589580932159,0.0,0.2213314417166378,0.253256126392937,0.2213314417166378,0,False,False,True,False,False,False,False
9,23,821,0.9569802498208272,0.302165808076456,0.0,0.0814937562130442,0.1638260370035782,0.0814937562130442,0,False,False,True,False,False,False,False
9,23,822,0.7530767652304041,0.3976267343753572,0.0,0.130240275902458,0.0406858982253929,0.130240275902458,0,False,False,False,False,True,False,False
9,24,820,0.654418783925908,0.5301798960585462,0.0,0.2260337639761244,0.2579676411102713,0.2260337639761244,0,False,False,True,False,False,False,False
9,24,821,0.9575448931629024,0.3009574280176628,0.0,0.0825013998208439,0.1617930380630122,0.0825013998208439,0,False,False,True,False,False,False,False
9,24,822,0.7539883728464254,0.3972864468823505,0.0,0.1309468771269536,0.0411005206892906,0.1309468771269536,0,False,False,False,False,True,False,False
9,25,820,0.6547042887554221,0.5339155697603839,0.0,0.2289189867133781,0.2607995575009417,0.2289189867133781,0,False,False,True,False,False,False,False
9,25,821,0.9583224653212254,0.2995226888782805,0.0,0.0822262023022308,0.1589933886980246,0.0822262023022308,0,False,False,True,False,False,False,False
9,25,822,0.7548636924558136,0.3967653317338755,0.0,0.13251593591733,0.0418894759156187,0.13251593591733,0,False,False,False,False,True,False,False
9,26,820,0.654796845209587,0.5360435647870743,0.0,0.2308089416409836,0.2626167376467764,0.2308089416409836,0,False,False,True,False,False,False,False
9,26,821,0.9590084604587612,0.298739168937663,0.0,0.0832708421122784,0.1565236388141991,0.0832708421122784,0,False,False,True,False,False,False,False
9,26,822,0.7556174643830659,0.395692946852745,0.0,0.1331966922771346,0.0422002444006792,0.1331966922771346,0,False,False,False,False,True,False,False
9,27,820,0.6549076191245716,0.5378517414921387,0.0,0.23269010669075,0.2645628977340701,0.23269010669075,0,False,False,True,False,False,False,False
9,27,821,0.9594982750908022,0.2991415628921281,0.0,0.0824215474977885,0.1547598843994132,0.0824215474977885,0,False,False,True,False,False,False,False
9,27,822,0.7561353887530385,0.3950219574299147,0.0,0.1334114976499977,0.0423703956563293,0.1334114976499977,0,False,False,False,False,True,False,False
9,28,820,0.6545353364978194,0.5401301100412668,0.0,0.2348554777906462,0.2669319674448632,0.2348554777906462,0,False,False,True,False,False,False,False
9,28,821,0.9602206072066396,0.2985686257926938,0.0,0.0831107001588125,0.1521591268648643,0.0831107001588125,0,False,False,True,False,False,False,False
9,28,822,0.7567642829246715,0.3944748813811518,0.0,0.131761405806707,0.041907548976452,0.131761405806707,0,False,False,False,False,True,False,False
9,29,820,0.654197823755965,0.5425745285026222,0.0,0.2374136383569628,0.2698613020414888,0.2374136383569628,0,False,False,True,False,False,False,False
9,29,821,0.960552831008256,0.2976104688728307,0.0,0.0845946152071358,0.1509631310440613,0.0845946152071358,0,False,False,True,False,False,False,False
9,29,822,0.7572081621313123,0.3934784820581722,0.0,0.1316565395029354,0.042060156138903,0.1316565395029354,0,False,False,False,False,True,False,False
9,30,820,0.6542126131999639,0.5445473572252832,0.0,0.2415393271379124,0.274565146728128,0.2415393271379124,0,False,False,True,False,False,False,False
9,30,821,0.9610760443184668,0.2971425735699462,0.0,0.0845956647447883,0.1490793009763243,0.0845956647447883,0,False,False,True,False,False,False,False
9,30,822,0.757688672146268,0.3943909078536816,0.0,0.1328213951049214,0.0427635949310442,0.1328213951049214,0,False,False,False,False,True,False,False
9,31,820,0.6546459145261286,0.5494583607628551,0.0,0.2462809633286296,0.280119306886656,0.2462809633286296,0,False,False,True,False,False,False,False
9,31,821,0.961634517230264,0.2967054319489417,0.0,0.084148649166326,0.1470683423538478,0.084148649166326,0,False,False,True,False,False,False,False
9,31,822,0.7582360284892317,0.3995974662560717,0.0,0.1354594079942933,0.0435430287399576,0.1354594079942933,0,False,False,False,False,True,False,False
9,32,820,0.6541140332305279,0.5526697241284901,0.0,0.2495178249101814,0.2835772564723378,0.2495178249101814,0,False,False,True,False,False,False,False
9,32,821,0.9621403945696946,0.2963066325806702,0.0,0.0840892190967574,0.14524693046694,0.0840892190967574,0,False,False,True,False,False,False,False
9,32,822,0.7584293686379318,0.4011700977158301,0.0,0.1381089657978419,0.0440240366419406,0.1381089657978419,0,False,False,False,False,True,False,False
9,33,820,0.6551928790957414,0.557716523144492,0.0,0.2537897492707026,0.2887050687177445,0.2537897492707026,0,False,False,True,False,False,False,False
9,33,821,0.9626854492442214,0.2967665399142354,0.0,0.083995941437898,0.14328446054426,0.083995941437898,0,False,False,True,False,False,False,False
9,33,822,0.7596177151547394,0.4052623343981631,0.0,0.1397575270653895,0.0443606363798019,0.1397575270653895,0,False,False,False,False,True,False,False
9,34,820,0.6556336730872433,0.5616689703637352,0.0,0.2575030134849845,0.2932435228574408,0.2575030134849845,0,False,False,True,False,False,False,False
9,34,821,0.963057633927636,0.2971869067996691,0.0,0.084448160973887,0.14194423288188,0.084448160973887,0,False,False,True,False,False,False,False
9,34,822,0.7596450903176379,0.4050814068930786,0.0,0.1398220736310137,0.0439029030537213,0.1398220736310137,0,False,False,False,False,True,False,False
9,35,820,0.6558230955024338,0.5655702945793339,0.0,0.2604057285164453,0.2966955656378744,0.2604057285164453,0,False,False,True,False,False,False,False
9,35,821,0.9633671348748964,0.2978576965232664,0.0,0.0855116924616783,0.1408300507218248,0.0855116924616783,0,False,False,True,False,False,False,False
9,35,822,0.7610324576967344,0.4085711509894947,0.0,0.1405006871847779,0.0441542508412128,0.1405006871847779,0,False,False,False,False,True,False,False
9,36,820,0.6557014498769598,0.5677885536593337,0.0,0.2626174104652548,0.2994796986189272,0.2626174104652548,0,False,False,True,False,False,False,False
9,36,821,0.9638611610704604,0.2981078198125801,0.0,0.0856174333801602,0.1390513088907381,0.0856174333801602,0,False,False,True,False,False,False,False
9,36,822,0.7619577284083707,0.4114194611495627,0.0,0.1431046338311815,0.045234667233955,0.1431046338311815,0,False,False,False,False,True,False,False
9,37,820,0.6552999801355608,0.5730490308546299,0.0,0.2664197541877864,0.3039642862212129,0.2664197541877864,0,False,False,True,False,False,False,False
9,37,821,0.964379085440433,0.2997133017961648,0.0,0.0857682606869608,0.1371866979803751,0.0857682606869608,0,False,False,True,False,False,False,False
9,37,822,0.7625981798938568,0.4117932981137111,0.0,0.1440412149937648,0.0457323376164136,0.1440412149937648,0,False,False,False,False,True,False,False
9,37,828,0.5697607743463946,0.2735265416755823,0.0,0.044138787010852,0.0590751053813728,0.044138787010852,0,False,False,True,False,False,False,False
9,38,820,0.6550814685490614,0.577188995653646,0.0,0.2694921007423205,0.3075007875005653,0.2694921007423205,0,False,False,True,False,False,False,False
9,38,821,0.9648276659272852,0.2995934822563737,0.0,0.0864539148891434,0.1355712308256947,0.0864539148891434,0,False,False,True,False,False,False,False
9,38,822,0.7629543998132198,0.4119870063697066,0.0,0.1445741614675195,0.0459795418241043,0.1445741614675195,0,False,False,False,False,True,False,False
9,38,828,0.5695918220887919,0.2734651341614393,0.0,0.0443060570742073,0.0592951559171774,0.0443060570742073,0,False,False,True,False,False,False,False
9,39,820,0.6556183939265557,0.5781968776825224,0.0,0.2715051139596729,0.3100125903113053,0.2715051139596729,0,False,False,True,False,False,False,False
9,39,821,0.9651110160033692,0.2979603419290209,0.0,0.0876686235296196,0.1345512049045173,0.0876686235296196,0,False,False,True,False,False,False,False
9,39,822,0.7632905413483457,0.4104740849806108,0.0,0.1454340389200047,0.0461624764642463,0.1454340389200047,0,False,False,False,False,True,False,False
9,39,828,0.5700296288084927,0.2728430710506906,0.0,0.0444705721012251,0.0595648412493192,0.0444705721012251,0,False,False,True,False,False,False,False
9,40,820,0.6555417042931048,0.5806324095280098,0.0,0.2741476748455387,0.3130310559542845,0.2741476748455387,0,False,False,True,False,False,False,False
9,40,821,0.9655356003724748,0.2934201798671021,0.0,0.0885914295105149,0.1330224884418368,0.0885914295105149,0,False,False,True,False,False,False,False
9,40,822,0.7637813354137641,0.4098450323967073,0.0,0.1472686307364448,0.0467135725777536,0.1472686307364448,0,False,False,False,False,True,False,False
9,40,828,0.5700881499527928,0.2745240393443435,0.0,0.0454513650374168,0.0609809757671992,0.0454513650374168,0,False,False,True,False,False,False,False
9,41,820,0.6555758865179763,0.5862537432373103,0.0,0.2796532869857507,0.3192691712637627,0.2796532869857507,0,False,False,True,False,False,False,False
9,41,821,0.9664625361208526,0.2916349685738308,0.0,0.0872330216731274,0.1296852316380126,0.0872330216731274,0,False,False,True,False,False,False,False
9,41,822,0.7644304059129715,0.4084345567141327,0.0,0.1472499139816432,0.0464795925609165,0.1472499139816432,0,False,False,False,False,True,False,False
9,41,828,0.5709902080933843,0.2751495971916695,0.0,0.0467370486616383,0.0629524381396596,0.0467370486616383,0,False,False,True,False,False,False,False
9,42,820,0.6558404314732138,0.5908398361228153,0.0,0.283810112050389,0.3242111395470397,0.283810112050389,0,False,False,True,False,False,False,False
9,42,821,0.9668462781181206,0.287208834773947,0.0,0.0880426525105028,0.1283035681776245,0.0880426525105028,0,False,False,True,False,False,False,False
9,42,822,0.7653806032040628,0.4018776320982966,0.0,0.1445240897753517,0.0452609392931176,0.1445240897753517,0,False,False,False,False,True,False,False
9,42,828,0.5694143487608058,0.2725326385930151,0.0,0.0464931186189204,0.0625400197075708,0.0464931186189204,0,False,False,True,False,False,False,False
9,43,820,0.6557373461102418,0.5920036832526532,0.0,0.2847735876153158,0.3257529038780292,0.2847735876153158,0,False,False,True,False,False,False,False
9,43,821,0.9673414796337374,0.284288133641922,0.0,0.0875334080953987,0.1265205946054646,0.0875334080953987,0,False,False,True,False,False,False,False
9,43,822,0.7662993117120702,0.3997554283493632,0.0,0.1452248310812879,0.0454975641481254,0.1452248310812879,0,False,False,False,False,True,False,False
9,43,828,0.5678603797642123,0.2712531656072789,0.0,0.0464907571592024,0.0621187851482462,0.0464907571592024,0,False,False,True,False,False,False,False
9,44,820,0.6556981198034766,0.5925754221566897,0.0,0.2864069743176388,0.3282848074588667,0.2864069743176388,0,False,False,True,False,False,False,False
9,44,821,0.967901715525614,0.2835593312911424,0.0,0.0862992830083527,0.1245032883713783,0.0862992830083527,0,False,False,True,False,False,False,False
9,44,822,0.7660079302822917,0.3967859007548733,0.0,0.1451361888803934,0.045634566765369,0.1451361888803934,0,False,False,False,False,True,False,False
9,44,828,0.571321207603279,0.2701292583240382,0.0,0.0466915249659643,0.0634703856147604,0.0466915249659643,0,False,False,True,False,False,False,False
9,45,820,0.6563246633350037,0.5991752821076177,0.0,0.2931716380641418,0.3360983647053751,0.2931716380641418,0,False,False,True,False,False,False,False
9,45,821,0.9685395225409812,0.2826643791785193,0.0,0.0858034639290526,0.1222066872264631,0.0858034639290526,0,False,False,True,False,False,False,False
9,45,822,0.7668528384853116,0.3944522155182079,0.0,0.1455404795302549,0.0456765315310113,0.1455404795302549,0,False,False,False,False,True,False,False
9,45,828,0.5730975079765438,0.2696523765556695,0.0,0.0472828519716352,0.0654430822450338,0.0472828519716352,0,False,False,True,False,False,False,False
9,46,820,0.6571817654835723,0.604799811004646,0.0,0.2982527559546831,0.3420697040046992,0.2982527559546831,0,False,False,True,False,False,False,False
9,46,821,0.9692643032402622,0.2832287292109354,0.0,0.0846236524155196,0.1195972898872232,0.0846236524155196,0,False,False,True,False,False,False,False
9,46,822,0.7675859443683006,0.3972649792148046,0.0,0.1479136590853314,0.0468075524940868,0.1479136590853314,0,False,False,False,False,True,False,False
9,46,828,0.573709996639105,0.269985674575522,0.0,0.0477513830719722,0.0672231464952059,0.0477513830719722,0,False,False,True,False,False,False,False
9,47,820,0.6580880351876868,0.6099826051983108,0.0,0.3030476124505252,0.3477619247157394,0.3030476124505252,0,False,False,True,False,False,False,False
9,47,821,0.9703085751072532,0.2868667499878432,0.0,0.0815157527730096,0.1158373879437167,0.0815157527730096,0,False,False,True,False,False,False,False
9,47,822,0.7680347207418282,0.3999520322442369,0.0,0.1492959439043115,0.0479138001396298,0.1492959439043115,0,False,False,False,False,True,False,False
9,47,828,0.5738099478152694,0.2703834754476284,0.0,0.0482842858149913,0.0688678831923091,0.0482842858149913,0,False,False,True,False,False,False,False
9,48,820,0.6582497396382966,0.6134445911013422,0.0,0.3048753822722245,0.3501269390080039,0.3048753822722245,0,False,False,True,False,False,False,False
9,48,821,0.9716304183934014,0.2939206261449629,0.0,0.0763985132949307,0.11107791349422,0.0763985132949307,0,False,False,True,False,False,False,False
9,48,822,0.7690746341302899,0.4025646973093824,0.0,0.151651806088123,0.0489053499698356,0.151651806088123,0,False,False,False,False,True,False,False
9,48,828,0.5690677272885416,0.2735767660326782,0.0,0.0475551632617041,0.0668468741847837,0.0475551632617041,0,False,False,True,False,False,False,False
9,49,820,0.657875694031465,0.6176782148406286,0.0,0.3072461566368475,0.3530134272262639,0.3072461566368475,0,False,False,True,False,False,False,False
9,49,821,0.972475473511428,0.3030770356765677,0.0,0.0729443099578558,0.1080354679851596,0.0729443099578558,0,False,False,True,False,False,False,False
9,49,822,0.7705093081415152,0.4069264281066285,0.0,0.1514931947104002,0.0490229571071606,0.1514931947104002,0,False,False,False,False,True,False,False
9,49,828,0.5678505364587694,0.2746336742232522,0.0,0.0481866350825802,0.0669078817852552,0.0481866350825802,0,False,False,True,False,False,False,False
9,50,820,0.6584925411725557,0.6248617956495721,0.0,0.3125834491760517,0.3591883309034617,0.3125834491760517,0,False,False,True,False,False,False,False
9,50,821,0.9717988809343152,0.3180072492818566,0.0,0.0618787283731834,0.0939234931188804,0.0618787283731834,0,False,False,True,False,False,False,False
9,50,822,0.7719652848286992,0.4114502148314425,0.0,0.1512037847027438,0.0491756524308839,0.1512037847027438,0,False,False,False,False,True,False,False
9,50,828,0.5681146896406559,0.2754107039387978,0.0,0.0479743660923771,0.0664018360819226,0.0479743660923771,0,False,False,True,False,False,False,False
9,51,820,0.6589104653946952,0.631463253194364,0.0,0.3172161083738586,0.3645153876243966,0.3172161083738586,0,False,False,True,False,False,False,False
9,51,821,0.973269402207154,0.3226751190032693,0.0,0.0623336592147744,0.0950341488280413,0.0623336592147744,0,False,False,True,False,False,False,False
9,51,822,0.7724857067537843,0.4162990120579395,0.0,0.1514786323754728,0.0495953000873061,0.1514786323754728,0,False,False,False,False,True,False,False
9,51,828,0.5674019070002483,0.2759807453993539,0.0,0.0478891786195886,0.0658279061988747,0.0478891786195886,0,False,False,True,False,False,False,False
9,52,820,0.659163942752768,0.6355141521354688,0.0,0.3184383387008438,0.3663759431162312,0.3184383387008438,0,False,False,True,False,False,False,False
9,52,821,0.9729126925711022,0.3300785686677294,0.0,0.0554305876903577,0.0857495325909742,0.0554305876903577,0,False,False,True,False,False,False,False
9,52,822,0.7733075493007662,0.4210024282428235,0.0,0.1526707759564217,0.0504049732126382,0.1526707759564217,0,False,False,False,False,True,False,False
9,52,828,0.5669152265550148,0.2769622671294762,0.0,0.0480187965196631,0.0654466086959281,0.0480187965196631,0,False,False,True,False,False,False,False
9,53,820,0.6592135020816648,0.6379468881916945,0.0,0.3192380863919921,0.367711939037538,0.3192380863919921,0,False,False,True,False,False,False,False
9,53,821,0.9739006470188925,0.3292752785030466,0.0,0.0603717672272422,0.0930864899991175,0.0603717672272422,0,False,False,True,False,False,False,False
9,53,822,0.7736200375198279,0.4238131949470902,0.0,0.154271583260784,0.0512501753307304,0.154271583260784,0,False,False,False,False,True,False,False
9,53,828,0.5666373123341757,0.2776575200091142,0.0,0.0485662178668742,0.0655618354788995,0.0485662178668742,0,False,False,True,False,False,False,False
9,54,820,0.658928291082164,0.6483588068010768,0.0,0.3277839029961327,0.3769556484442312,0.3277839029961327,0,False,False,True,False,False,False,False
9,54,821,0.9740547118891584,0.3287829200441214,0.0,0.0656536091938099,0.1001572003647408,0.0656536091938099,0,False,False,True,False,False,False,False
9,54,822,0.7739053464626664,0.4227791523186928,0.0,0.1531641461145328,0.05105384017719,0.1531641461145328,0,False,False,False,False,True,False,False
9,54,828,0.5663999466551611,0.2787059409822865,0.0,0.0496447052662126,0.0663308662576747,0.0496447052662126,0,False,False,True,False,False,False,False
9,55,820,0.6586690840388333,0.6530157929142917,0.0,0.3311282984563226,0.3805541270980509,0.3311282984563226,0,False,False,True,False,False,False,False
9,55,821,0.9742650941786256,0.3342066513623831,0.0,0.0610352499465173,0.09379371972597,0.0610352499465173,0,False,False,True,False,False,False,False
9,55,822,0.7750138201875465,0.4261283081550875,0.0,0.1560127662261582,0.0525598110316023,0.1560127662261582,0,False,False,False,False,True,False,False
9,55,828,0.5662212000637844,0.2820064700554494,0.0,0.0518943017627159,0.068328424366753,0.0518943017627159,0,False,False,True,False,False,False,False
9,56,820,0.6587767727386792,0.6624923203163715,0.0,0.3391239386769142,0.3891403297355011,0.3391239386769142,0,False,False,True,False,False,False,False
9,56,821,0.9750235673860892,0.3344038543549561,0.0,0.0603554119321586,0.0929138702278413,0.0603554119321586,0,False,False,True,False,False,False,False
9,56,822,0.7760499137858361,0.4296689755559153,0.0,0.1595955379256553,0.0543144848353354,0.1595955379256553,0,False,False,False,False,True,False,False
9,56,828,0.5658685550762491,0.2806907516589265,0.0,0.0513272453152575,0.0669923402841737,0.0513272453152575,0,False,False,True,False,False,False,False
9,57,820,0.65910880065362,0.6685593827136949,0.0,0.3440996654948579,0.3944995653208465,0.3440996654948579,0,False,False,True,False,False,False,False
9,57,821,0.9761488383933918,0.333218439707956,0.0,0.0602447731712987,0.0925441218515736,0.0602447731712987,0,False,False,True,False,False,False,False
9,57,822,0.7764395323833685,0.4272934533299397,0.0,0.1586796851317073,0.0537528093691452,0.1586796851317073,0,False,False,False,False,True,False,False
